Number	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	COL2215_B1_1	COL2215_B1_2	COL2215_B1_3	COL2215_Coinoculation_1	COL2215_Coinoculation_2	COL2215_Coinoculation_3	COL2215_DAOM197198_1	COL2215_DAOM197198_2	COL2215_DAOM197198_3
1729	Rhiir2_1|719641	47.2225008065733	-1.74550770079997	0.412723528902441	-4.22924204355834	2.34479966409902e-05	0.000249221419474538	81.9230780378511	61.500715865159	49.0401030667493	58.9321277786147	49.4170674268674	65.291404339748	10.9124626124369	27.9850419899488	20.0005061417848
1730	Rhiir2_1|1731022	64.9555163373507	-3.39680480224141	0.803275682849833	-4.22869118879628	2.35054719820175e-05	0.000249687895152333	144.570137713855	119.847548865438	119.875807496498	75.1598151379434	52.7115385886585	32.996731225464	5.45623130621843	33.9818367020807	0
1731	Rhiir2_1|1578297	1696.87126796205	1.12266897094372	0.265655162136186	4.22603860552199	2.3784120487379e-05	0.00025250189612742	1102.74888378402	1443.6898813988	984.434661562153	1286.25774542889	1360.61658981975	1397.79769935955	2044.72268200536	3616.06721141553	2035.50605688437
1732	Rhiir2_1|1626080	697.673272639306	-0.876758105087716	0.207517151767535	-4.22499103143956	2.38950294079191e-05	0.000253532884197072	1052.14933558417	872.837082855526	877.272954860738	690.103757175662	641.323719495345	615.002905393755	609.733848469909	529.716866238317	390.918983680339
1733	Rhiir2_1|1469324	14.9516460264041	-2.90548567423617	0.687797931501633	-4.22433034640389	2.3965230403576e-05	0.000254131009305549	24.0950229523092	22.8656507703796	39.0504524420411	15.373598550943	12.0797275932342	9.82881355652121	2.72811565310921	3.99786314142126	4.54556957767836
1734	Rhiir2_1|171954	12.2925319667725	6.68099989906833	1.58168957580836	4.2239640453177	2.40042361854929e-05	0.000254397836436449	0	0	0	23.9144866348002	4.39262821572154	36.5070217813645	5.45623130621843	3.99786314142126	36.3645566214269
1735	Rhiir2_1|1595040	45.3890064910279	-2.16207720340551	0.511983295104042	-4.2229448188659	2.41130872125469e-05	0.00025540415199134	39.3552041554383	59.135303716499	88.9987055655821	84.5547920301863	60.3986379661712	33.6987893366441	13.6405782655461	15.991452565685	12.7275948174994
1736	Rhiir2_1|1556188	227.834180645281	-1.49629487655052	0.354375014773914	-4.22234868196093	2.41769707522254e-05	0.000255933290042422	363.031679148125	220.771800541596	380.514873795703	252.810287282173	219.631410786077	275.908837693774	152.774476574116	55.9700839798976	129.094176006065
1737	Rhiir2_1|1856429	47.8225640227875	-1.6939984088154	0.40122443912325	-4.22207184716141	2.42066917905953e-05	0.000256100388621629	70.6787339934402	64.6545987300389	83.5498052248321	54.6616837366861	49.4170674268674	43.5276028931653	25.9170987045375	7.99572628284252	30.0007592126772
1738	Rhiir2_1|1603768	71.1566350502246	-1.80646530810657	0.428127017856869	-4.21946112429303	2.44886943822555e-05	0.000258934831221352	137.341630828162	93.8280152301785	104.43725653104	87.9711472637292	73.5765226133359	51.2502421161463	32.7373878373106	11.9935894242638	47.2739236078549
1739	Rhiir2_1|1874430	13.9849704600327	-4.79947347842728	1.13757705544006	-4.21903154206169	2.45353950016059e-05	0.00025927944447643	32.9298647014892	15.7694143243997	24.5200515333747	17.0817761677144	13.1778846471646	19.6576271130424	2.72811565310921	0	0
1740	Rhiir2_1|1467703	7.79513222199505	-5.93805231027479	1.40754692474509	-4.21872422573064	2.45688558584828e-05	0.000259483829949045	18.4728509301037	18.1348264730597	9.08150056791654	5.97862165870004	14.276041701095	4.21234866708052	0	0	0
1741	Rhiir2_1|1487940	5.33506000471399	6.36068498784836	1.50787110455284	4.21832142591168	2.46127787809337e-05	0.000259798412209775	0	0	0	1.70817761677144	2.19631410786077	7.02058111180086	10.9124626124369	7.99572628284252	18.1822783107134
1742	Rhiir2_1|1788049	96.4458308797053	1.53059527196297	0.36292825111464	4.21734948233471	2.47190712442365e-05	0.000260770592569078	49.7963807681056	21.2887093379396	45.4075028395827	111.031545090144	133.975160579507	172.706295350301	111.852741777478	91.950852252689	130.003289921601
1743	Rhiir2_1|1516582	6.56826593296359	-5.8187547290551	1.38027705439361	-4.21564258460517	2.4906796478086e-05	0.000262600228845545	19.2760183618473	11.0385900270798	11.8059507382915	7.68679927547148	4.39262821572154	4.9144067782606	0	0	0
1744	Rhiir2_1|1505964	298.036288638973	1.46688914092813	0.348065059712548	4.21441078325865	2.5043112093631e-05	0.000263718855415028	177.500002415344	90.6741323652985	189.803361869456	262.205264174416	275.637420536527	424.745157263952	357.383150557307	339.818367020807	564.559741547652
1745	Rhiir2_1|1549560	575.200677503106	1.28200569773697	0.304199530784998	4.21435790656451	2.50489794777699e-05	0.000263718855415028	289.943442859454	428.928069623673	275.169467207871	605.548965145476	786.280450614156	374.899031370166	728.40687938016	737.605749592222	950.024041734777
1746	Rhiir2_1|1784832	69.3438444432946	-1.57720675889916	0.374251614313188	-4.21429513882948	2.50559461040779e-05	0.000263718855415028	106.01810099016	129.309197460078	86.2742553952071	65.7648382457005	64.7912661818928	62.4831718950277	54.5623130621843	33.9818367020807	20.9096200573205
1747	Rhiir2_1|280571	55.4975153231732	2.08501387640824	0.49499612178293	4.21218224679865	2.52915353534141e-05	0.000266046104859582	27.3076926792837	11.0385900270798	25.4282015901663	31.6012859102717	43.9262821572154	91.2675544534112	106.396510471259	67.9636734041614	94.5478472157099
1748	Rhiir2_1|357334	122.194261509165	-1.52711940440901	0.362572679502783	-4.21189871918434	2.53233088019923e-05	0.000266227943852525	219.264708866013	110.385900270798	151.661059484206	149.465541467501	151.545673442393	150.240435792538	83.207527419831	43.9764945556338	40.0010122835696
1749	Rhiir2_1|1619343	12.1917308945528	4.1640801680433	0.988767715400961	4.21138362750315	2.53811295880505e-05	0.000266683258112981	3.21266972697455	0	0	9.39497689224292	18.6686699168166	20.3596852242225	17.7327517452099	13.9925209949744	26.3643035505345
1750	Rhiir2_1|1791391	9.29604992964737	-6.50872409261462	1.54562813332805	-4.21105436182764	2.54181565460025e-05	0.000266919693054793	25.7013578157964	14.1924728919598	28.1526517605413	6.83271046708576	8.78525643144309	0	0	0	0
1751	Rhiir2_1|1474091	38.6281695904697	2.45658201286831	0.583616108898817	4.20924298594748	2.56227719778294e-05	0.000268914723378966	9.63800918092366	4.73082429731992	16.3467010222498	37.5799075689717	34.042868671842	80.0346246745298	68.2028913277304	27.9850419899488	69.0926575807111
1752	Rhiir2_1|1669794	138.838584586216	1.03697521328003	0.246431500071133	4.20796534931901	2.57680367089043e-05	0.000270284937556812	88.3484174918002	97.7703688112784	101.712806360665	122.134699599158	121.895432986273	122.860169456515	152.774476574116	253.86430948025	188.186580515884
1753	Rhiir2_1|1476286	59.5082045285148	1.3808178351757	0.328158807257684	4.20777320198943	2.5789951119771e-05	0.000270360485868815	36.9457018602074	44.9428308245393	34.5097021580828	37.5799075689717	30.7483975100508	43.5276028931653	85.9356430729403	135.927346808323	85.4567080603532
1754	Rhiir2_1|1656374	49.0483640616847	2.673169683712	0.635752618016707	4.204732482347	2.61391139451839e-05	0.00027355267481244	2.40950229523092	20.5002386217197	18.1630011358331	24.7685754431859	66.9875802897535	48.4420096714259	57.2904287152935	71.9615365455827	130.912403837137
1755	Rhiir2_1|1485279	1965.29553869352	-5.12936123519967	1.21983958384715	-4.20494735793259	2.61142931015235e-05	0.00027355267481244	3802.19462187439	4140.25973087115	4258.31561629606	2221.48499061126	1661.51162259667	1253.87578656763	24.5530408779829	321.827982884411	3.63645566214269
1756	Rhiir2_1|1721328	136.873298618026	-1.89362315570562	0.450341908965817	-4.20485661672974	2.61247721208691e-05	0.00027355267481244	232.918555205655	134.828492473618	193.435962096622	146.049186233958	150.447516388463	221.850363132907	16.3686939186553	75.9593996870039	60.0015184253543
1757	Rhiir2_1|1587508	35.8452491614207	-2.98166077075392	0.709209910082312	-4.20420065817729	2.62006428757127e-05	0.000274040531660201	65.8597294029784	110.385900270798	29.9689518741246	32.4553747186574	9.88341348537347	49.144067782606	8.18434695932764	3.99786314142126	12.7275948174994
1758	Rhiir2_1|1506894	220.576527486041	1.31723088657238	0.313348812373674	4.20372069258575	2.62562903017169e-05	0.00027431031658593	140.554300555137	108.808958838358	153.477359597789	138.362386958487	152.643830496324	286.439709361475	315.097357934114	379.79699843502	310.007845197664
1759	Rhiir2_1|1847180	3221.94759191735	1.30385491263055	0.310162632995061	4.20377819223412	2.62496178452774e-05	0.00027431031658593	1794.27604251529	3186.99863496119	1358.59248496031	2490.52296525276	2745.39263482596	1767.08026584028	4916.0644069028	5583.01587699479	5155.5850150028
1760	Rhiir2_1|1756204	21.7424680325834	-4.24948283316117	1.01094017618949	-4.20349584797258	2.62823975313117e-05	0.000274427056495975	44.9773761776438	80.4240130544387	16.3467010222498	25.6226642515716	15.3741987550254	4.21234866708052	2.72811565310921	5.99679471213189	0
1761	Rhiir2_1|1552489	8.67565574832018	7.10136075138992	1.69281603040802	4.19499852543237	2.72873363065538e-05	0.000284635669380976	0	0	0	4.2704440419286	0	9.82881355652121	16.3686939186553	43.9764945556338	3.63645566214269
1762	Rhiir2_1|1778704	426.926395777105	-1.84809453801308	0.440550384066533	-4.1949674880637	2.72910730505131e-05	0.000284635669380976	887.500012076721	340.619349407034	499.48253123541	632.879807013819	564.452725720218	441.594551932274	109.124626124369	93.9497838233996	272.734174660702
1763	Rhiir2_1|1764523	8.23666298917602	-6.19399153654803	1.47663113101825	-4.1946776052844	2.73259969892364e-05	0.000284838256761882	12.8506789078982	23.6541214865996	18.1630011358331	13.6654209341715	4.39262821572154	1.40411622236017	0	0	0
1764	Rhiir2_1|1439317	20.8060820083328	-2.51503529355717	0.600367664615267	-4.18915848036033	2.79990816509099e-05	0.000291688845520846	26.5045252475401	33.1157700812395	39.9586024988328	23.9144866348002	19.7668269707469	28.0823244472034	9.54840478588225	0	6.3637974087497
1765	Rhiir2_1|1649353	696.483039702088	1.19039916968043	0.284271386304327	4.18754481467948	2.81988352594624e-05	0.000293603396919626	375.882358056023	656.007635895029	366.892622943828	560.282258301033	614.967950201016	497.057142715501	1160.81321039797	1247.33330012343	789.110878684963
1766	Rhiir2_1|1871725	43.7327987882969	-1.5755316885525	0.376767659776865	-4.18170627883927	2.89329587271548e-05	0.000300906045573811	65.8597294029784	54.4044794191791	57.2134535778742	55.5157725450718	43.9262821572154	59.6749394503073	20.4608673983191	11.9935894242638	24.5460757194631
1767	Rhiir2_1|1556206	323.080730033867	-0.768382802785946	0.183744972843264	-4.18178952542764	2.89223649865256e-05	0.000300906045573811	461.821273252592	454.947603258932	383.239323966078	293.806550084688	289.913462237622	262.569733581352	286.452143576468	225.879267490301	249.097212856774
1768	Rhiir2_1|1427781	295.028605748938	1.05492256318201	0.252319510153073	4.18089969555676	2.90357935659241e-05	0.000301804738891961	171.074662961395	279.907104258095	216.139713516414	222.917178988673	189.981170329957	186.045399462723	372.387786649408	557.701908228266	459.102527345514
1769	Rhiir2_1|1785437	39.5930849970689	-2.54081067417039	0.607884979154406	-4.1797556467093	2.91822494097435e-05	0.000303155566649439	69.8755665616966	22.0771800541596	59.0297536914575	73.4516375211719	46.1225962650762	61.7811137838476	5.45623130621843	3.99786314142126	14.5458226485708
1770	Rhiir2_1|1606963	1076.93578969145	0.867600328438206	0.207639311983843	4.17840109442145	2.93565608237563e-05	0.00030479407811196	732.488697750198	939.068623018004	721.071145092573	945.476310882992	1132.19992260223	855.808837528525	1730.9893818978	1335.2862892347	1300.03289921601
1771	Rhiir2_1|1482868	5.93864359279448	6.13126630698253	1.46770638342579	4.17744746239466	2.94798727082931e-05	0.000305901536284756	0	0	0	5.12453285031432	4.39262821572154	11.9349878900615	5.45623130621843	11.9935894242638	14.5458226485708
1772	Rhiir2_1|1595725	10.6551300069492	-5.43985004880485	1.30241824089471	-4.17673054476562	2.95728996324085e-05	0.000306693666221654	21.6855206570782	21.2887093379396	19.9793012494164	16.2276873593287	8.78525643144309	7.02058111180086	0	0	0.909113915535672
1773	Rhiir2_1|1658498	1107.7203891517	1.18762066151218	0.284431376819485	4.17542071058462	2.97435841807468e-05	0.000308289817535017	714.819014251838	980.857570977664	523.094432711993	965.97444228425	966.37820745874	768.051573631014	1748.72213364301	1213.35146342135	2088.23466398544
1774	Rhiir2_1|1453831	23.5874979556256	-3.27835956345391	0.785332451101803	-4.17448630685571	2.98659181462344e-05	0.00030938330201429	69.8755665616966	44.9428308245393	21.7956013629997	14.5195097425572	16.4723558089558	31.5926150031039	0	3.99786314142126	9.09113915535672
1775	Rhiir2_1|1478103	11.9796520874119	-4.81921498124746	1.15484147337025	-4.17305326520984	3.00544642779253e-05	0.000311161064808695	23.2918555205655	16.5578850406197	30.8771019309162	10.2490657006286	10.9815705393039	14.0411622236017	0	0	1.81822783107134
1776	Rhiir2_1|1711895	16.8491881187994	6.63338046297995	1.59035051005398	4.17101791148846	3.0324202296014e-05	0.000313776951347888	0	0.788470716219987	0	16.2276873593287	4.39262821572154	40.719370448445	1.36405782655461	59.9679471213189	28.1825313816058
1777	Rhiir2_1|1599128	9.48133508980255	3.89080033473559	0.933008691656721	4.17016515443901	3.04378976165465e-05	0.000314776164602856	1.60633486348728	0	1.81630011358331	9.39497689224292	9.88341348537347	12.6370460012416	13.6405782655461	19.9893157071063	16.3640504796421
1778	Rhiir2_1|1701032	43.5095775932249	-1.8142423185049	0.435130555681187	-4.16942063667476	3.05374928813562e-05	0.000315628518943017	52.2058830633365	61.500715865159	61.7542038618325	36.725818760586	62.594952074032	68.8016948956484	21.8249252248737	7.99572628284252	18.1822783107134
1779	Rhiir2_1|1545168	113.430429368027	-2.68868550193578	0.644906367113615	-4.16910987244465	3.05791558267027e-05	0.000315881476462797	151.798644599548	342.984761555694	59.9379037482491	108.469278664986	60.3986379661712	212.021549576386	13.6405782655461	27.9850419899488	43.6374679457123
1780	Rhiir2_1|1483579	57.5892622752115	1.53128696425317	0.367979498109161	4.16133771615426	3.16388793932925e-05	0.000326644767758729	27.3076926792837	25.2310629190396	47.223802953166	34.1635523354288	43.9262821572154	55.4625907832268	91.3918743791587	79.9572628284252	113.639239441959
1781	Rhiir2_1|1769589	4102.1516747094	-1.11165266240871	0.267355071496726	-4.15796362562109	3.21097135405293e-05	0.000331319598952447	5666.34623095137	4144.20208445225	6880.14483025357	4716.27839990595	3750.20633917227	4040.3444298414	1807.37662018485	2682.56616789366	3231.89996972931
1782	Rhiir2_1|1485803	11.167832164795	3.74584400835164	0.900932845972205	4.15773941986705	3.2141234840061e-05	0.000331458738864085	0.803167431743639	1.57694143243997	2.72445017037496	10.2490657006286	15.3741987550254	3.51029055590043	20.4608673983191	13.9925209949744	31.8189870437485
1783	Rhiir2_1|1622111	12.8370504937873	-3.29820321655574	0.794139503095134	-4.15317863385601	3.27888576361944e-05	0.00033775831658091	30.5203624062583	26.8080043514796	18.1630011358331	11.9572433174001	10.9815705393039	9.82881355652121	5.45623130621843	0	1.81822783107134
1784	Rhiir2_1|1733671	47.6855514135141	1.50885607889689	0.363299141612612	4.15320573618583	3.27849727994561e-05	0.00033775831658091	21.6855206570782	18.9232971892797	25.4282015901663	55.5157725450718	61.4967950201016	62.4831718950277	65.4747756746211	39.9786314142126	78.1837967360678
1785	Rhiir2_1|1517279	117.690548601425	-1.48234406292422	0.357047036488661	-4.15167726219538	3.30047480487729e-05	0.000339791739435462	175.893667551857	232.598861284896	138.946958689123	80.2843479882577	96.637820745874	134.795157346577	55.9263708887389	95.9487153941102	48.1830375233906
1786	Rhiir2_1|1656177	190.177349210428	1.48441680005693	0.357868140438875	4.14794342473878	3.35475270266399e-05	0.000345186396510953	134.932128532931	128.520726743858	89.9068556223737	90.5334136888864	88.9507213683613	186.045399462723	339.650398812097	415.777766707811	237.27873195481
1787	Rhiir2_1|1511634	256.54780426502	-1.12935786496216	0.272331524835775	-4.14699644355608	3.36865293053986e-05	0.000346422691127761	297.171949745146	328.792288663735	223.404913970747	292.098372467916	440.360978626085	340.498183922342	102.304336991596	127.93162052548	156.367593472136
1788	Rhiir2_1|1772819	126.907900202508	-1.67972871926566	0.405091723208462	-4.14653922317062	3.37538378945983e-05	0.000346920737689616	216.855206570782	135.616963189838	199.793012494164	199.856781162259	114.20833360876	106.010774788193	81.8434695932764	27.9850419899488	60.0015184253543
1789	Rhiir2_1|1547422	1474.37422935795	0.604832041684648	0.145880043354554	4.14609173246976	3.3819837832287e-05	0.000347404784708742	1150.93892968863	1192.16772292462	1248.70632808852	1367.39618222554	1402.3465578691	1437.81501169682	1694.15982058082	2084.88562825119	1690.95188289635
1790	Rhiir2_1|758612	6.37954579152278	5.94550928277507	1.43473554264152	4.14397574052476	3.41335869232211e-05	0.000350431802730745	0	0	0	13.6654209341715	7.6870993775127	8.42469733416103	13.6405782655461	3.99786314142126	10.0002530708924
1791	Rhiir2_1|1758410	17.1479837131705	3.94058566393831	0.95135619516801	4.14207179598215	3.44182557473106e-05	0.000353157055202862	1.60633486348728	0	1.81630011358331	21.352220209643	37.3373398336331	42.1234866708052	25.9170987045375	5.99679471213189	18.1822783107134
1792	Rhiir2_1|1764605	25.8779074453397	-3.05806640462218	0.739240250721127	-4.13676934073739	3.52229856957026e-05	0.000361011047479045	26.5045252475401	16.5578850406197	49.0401030667493	52.9535061199147	47.2207533190066	28.0823244472034	2.72811565310921	7.99572628284252	1.81822783107134
1793	Rhiir2_1|1591722	736.555714408594	1.06218580430621	0.256763380514443	4.13682746417362	3.52140684923026e-05	0.000361011047479045	520.452495769878	646.545987300389	365.076322830245	738.786819253648	621.556892524598	539.882687497486	1054.41669992671	889.52454896623	1252.75897560816
1794	Rhiir2_1|195870	600.82984538998	-1.30101610118653	0.314533599882726	-4.13633424750683	3.52898051327476e-05	0.000361494285911094	1055.36200531114	525.909967718731	998.056912414027	544.90865975009	775.298880074852	463.358353378857	309.641126627896	315.831188172279	419.101515061945
1795	Rhiir2_1|1582580	971.047504493846	-1.56041403249236	0.377291979458452	-4.13582614380541	3.53679895195655e-05	0.000362093338942092	1346.91178303408	1965.65749553643	838.222502418696	1282.84139019535	830.206732771372	1064.32009654901	298.728664015459	711.619639172984	400.919236751231
1796	Rhiir2_1|1700779	46.3054407777504	-1.46647247633008	0.354651062282004	-4.13497274446057	3.54996764987637e-05	0.000363239173172484	69.8755665616966	70.9623644597988	58.1216036346658	59.7862165870004	41.7299680493547	42.8255447819853	24.5530408779829	27.9850419899488	20.9096200573205
1797	Rhiir2_1|1678995	170.083481443562	1.59099288177972	0.384992650064528	4.1325279366062	3.58795141035927e-05	0.000366921441670408	70.6787339934402	45.7313015407592	134.406208405165	151.173719084273	151.545673442393	223.956537466447	311.00518445445	215.884609636748	226.369364968382
1798	Rhiir2_1|1609440	1308.57077203303	-0.934802854852762	0.226224220011521	-4.13219616717059	3.59313558734774e-05	0.000367247234086149	1605.53169605553	1867.88712672515	1408.54073808385	1857.64315823894	1255.19351264243	1225.09140400925	886.637587260495	931.502111951153	739.109613330501
1799	Rhiir2_1|1738346	8.39202539581437	-6.17951178781492	1.49627761171483	-4.12992331064342	3.62884262168267e-05	0.00037069061066516	33.7330321332328	3.15388286487995	17.2548510790414	7.68679927547148	8.78525643144309	4.9144067782606	0	0	0
1800	Rhiir2_1|1436750	26.2353403319865	5.74527002436124	1.39167998682009	4.12829822859555	3.65457927847482e-05	0.000373112241114065	1.60633486348728	0	0	70.8893710960148	7.6870993775127	68.0996367844684	65.4747756746211	5.99679471213189	16.3640504796421
1801	Rhiir2_1|1835734	33.0724243363539	-2.13652338638231	0.517733772743113	-4.12668344014405	3.68032451238285e-05	0.000375532057546139	61.8438922442602	37.8465943785594	55.3971534642909	23.9144866348002	43.9262821572154	40.719370448445	19.0968095717645	3.99786314142126	10.9093669864281
1802	Rhiir2_1|1498625	476.029956619057	-0.972234507694582	0.235885215696764	-4.12164240485682	3.76180818240094e-05	0.000382995839157796	577.477383423676	621.31492438135	605.736087880033	552.595459025561	522.722757670864	492.14273593724	339.650398812097	199.893157071063	372.736705369625
1803	Rhiir2_1|1507768	7.35502652916386	6.21931250434345	1.50892184546519	4.12169293130361	3.76098303764805e-05	0.000382995839157796	0	0	0	5.97862165870004	14.276041701095	11.9349878900615	24.5530408779829	3.99786314142126	5.45468349321403
1804	Rhiir2_1|1874409	19.7182987963572	-4.73068941663771	1.14770102337812	-4.12188306908842	3.75787944707476e-05	0.000382995839157796	36.9457018602074	6.3077657297599	78.1009048840822	24.7685754431859	16.4723558089558	11.2329297788814	0	0	3.63645566214269
1805	Rhiir2_1|1781332	621.422577783659	-1.14253999107408	0.277204198020792	-4.12165471963158	3.7616070546228e-05	0.000382995839157796	822.443450105486	548.775618489111	1039.83181502644	679.854691475033	720.391027378333	694.335471957105	386.028364914954	263.858967333803	437.283793372658
1806	Rhiir2_1|1774010	559.535617659945	0.90646025639033	0.220014659655518	4.11999935735917	3.78873455742974e-05	0.000385523670885307	458.608603525618	298.041930731155	385.963774136453	539.784126899775	521.624600616933	688.719007067665	654.747756746211	775.585449435724	712.745309779967
1807	Rhiir2_1|1601387	10.807650963263	5.01638183492726	1.21767971492287	4.11962338983778	3.79492160998383e-05	0.00038593953750234	1.60633486348728	0	0	9.39497689224292	13.1778846471646	20.3596852242225	24.5530408779829	9.99465785355315	18.1822783107134
1808	Rhiir2_1|1525668	40.8523917863375	-1.76466563283089	0.428498626811307	-4.11825271404656	3.81755924801732e-05	0.000388027026000079	60.2375573807729	44.9428308245393	75.3764547137073	36.725818760586	41.7299680493547	57.5687651167671	16.3686939186553	11.9935894242638	22.7278478883918
1809	Rhiir2_1|1781617	15.989614569497	-3.70585201871758	0.90090157039022	-4.11349268390376	3.89717397793283e-05	0.000395900310627261	32.9298647014892	19.7117679054997	28.1526517605413	26.4767530599573	24.1594551864685	7.02058111180086	2.72811565310921	0	2.72734174660702
1810	Rhiir2_1|1569329	30.1448912725637	2.6615323416831	0.647117838429095	4.11290213872651	3.90716042351648e-05	0.000396695508856146	3.21266972697455	7.09623644597988	9.08150056791654	30.7471971018859	51.6133815347281	50.5481840049662	34.1014456638652	13.9925209949744	70.9108854117824
1811	Rhiir2_1|1869815	35.1162886601546	-1.98859872930598	0.48358687457868	-4.11218507747657	3.91931897772618e-05	0.000397710242151707	55.4185527903111	39.4235358109993	70.835704429749	30.7471971018859	37.3373398336331	42.8255447819853	19.0968095717645	3.99786314142126	16.3640504796421
1812	Rhiir2_1|1877092	42.0356310443756	-2.94770100233845	0.717935872670969	-4.10579985559432	4.02918237925912e-05	0.000408407526661031	54.6153853585674	88.3087202166385	38.1423023852495	48.6830620779861	17.5705128628862	108.819007232913	5.45623130621843	3.99786314142126	12.7275948174994
1813	Rhiir2_1|1784001	6.09105393702441	-5.72992286562435	1.39553685219777	-4.10589147581486	4.02758550757291e-05	0.000408407526661031	9.63800918092366	11.0385900270798	19.0711511926247	4.2704440419286	6.58894232358232	4.21234866708052	0	0	0
1814	Rhiir2_1|1835499	11.2787244198836	6.19400177180338	1.50921028173111	4.10413435873143	4.05831568258374e-05	0.000411133777832643	0	0	0	13.6654209341715	21.9631410786077	33.6987893366441	2.72811565310921	3.99786314142126	25.4551896349988
1815	Rhiir2_1|1547787	333.436243665006	-0.957678046509952	0.233367909796	-4.10372637500638	4.0654826599518e-05	0.000411632919239307	445.757924617719	369.792765907174	457.707628622993	374.944986881331	409.612581116034	292.056174250916	190.968095717645	191.89743078822	268.188605083023
1816	Rhiir2_1|1675844	14.2951128750241	3.25441160531292	0.793395548669573	4.10187782219117	4.09810661733142e-05	0.000414707628340856	0	1.57694143243997	6.35705039754158	19.6440425928716	10.9815705393039	17.5514527795022	27.2811565310921	17.9903841363957	27.2734174660702
1817	Rhiir2_1|1828828	7.79428458083687	-5.95013584635596	1.45066898804565	-4.10164958056491	4.10215189813839e-05	0.000414888527419313	19.2760183618473	7.88470716219987	19.0711511926247	14.5195097425572	6.58894232358232	2.80823244472034	0	0	0
1818	Rhiir2_1|1176464	14.6210777267889	2.577066740935	0.628540362340874	4.10008154661258	4.1300458286951e-05	0.00041747993506012	3.21266972697455	6.3077657297599	3.63260022716661	8.5408880838572	14.276041701095	15.4452784459619	30.0092721842014	31.9829051313701	18.1822783107134
1819	Rhiir2_1|1593383	1308.36850184404	-0.943683976067847	0.230189687417341	-4.09959276045637	4.1387776304349e-05	0.000418132581168236	1533.24662719861	1602.96096607523	2082.38808022326	1217.93064075804	1182.71514708303	1437.81501169682	718.858474594278	1159.38031101217	840.021257954961
1820	Rhiir2_1|1770972	145.077111898526	-2.55227842637752	0.623276897072012	-4.09493507358838	4.22286711503861e-05	0.000426393565786069	461.018105820849	82.0009544868786	196.160412266997	95.6579465392007	129.582532363786	217.638014465827	27.2811565310921	19.9893157071063	76.3655689049964
1821	Rhiir2_1|1868060	46.6963711098783	2.07498164623707	0.506758060471441	4.0946199144947	4.22861513307683e-05	0.000426739485450592	24.0950229523092	3.94235358109994	17.2548510790414	50.3912396947575	70.2820514515447	64.5893462285679	53.1982552356297	61.9668786920295	74.5473410739251
1822	Rhiir2_1|851760	258.299476619148	-1.42598217842015	0.348302730846919	-4.094088424035	4.23832552102572e-05	0.000427484676728263	432.907245709821	247.579804893076	421.381626351327	297.222905318231	316.269231531951	203.596852242225	154.138534400671	77.9583312577145	173.640757867313
1823	Rhiir2_1|1535605	230.28528936443	-2.04023578270619	0.49863408568935	-4.09164924994169	4.28316145225716e-05	0.00043176992873357	227.29638318345	628.41116082733	213.415263346039	300.639260551774	169.116186305279	270.292372804333	65.4747756746211	147.920936232587	50.001265354462
1824	Rhiir2_1|1762144	12.8757017755313	-5.45705341925582	1.33393274432673	-4.09095094371505	4.29608005878489e-05	0.000432834776536677	23.2918555205655	11.8270607432998	29.0608018173329	27.3308418683431	13.1778846471646	9.82881355652121	1.36405782655461	0	0
1825	Rhiir2_1|1523715	113.810591719677	1.20984233218245	0.295773355082408	4.09043719250968	4.30560800454114e-05	0.000433557031777822	57.828055085542	63.077657297599	68.111254259374	121.280610790772	128.484375309855	153.048668237259	178.691575278654	91.950852252689	161.82227696535
1826	Rhiir2_1|1877959	6.45379874381948	6.13039112914031	1.49887682446999	4.08998993717048	4.31391904761758e-05	0.0004341560259478	0	0	0	11.9572433174001	2.19631410786077	11.9349878900615	5.45623130621843	11.9935894242638	14.5458226485708
1827	Rhiir2_1|1466507	84.5074472839027	1.2721301825199	0.311047961314831	4.08982003014093	4.31708030187893e-05	0.000434236369499885	56.2217202220547	41.0004772434393	48.1319530099576	73.4516375211719	74.6746796672662	113.031355899994	118.673030910251	139.925209949744	95.4569611312455
1828	Rhiir2_1|1783784	6.71607532935739	-5.71314771310508	1.3972508349416	-4.08884902426548	4.33518883974807e-05	0.00043581928505498	6.42533945394911	17.3463557568397	15.4385509654581	6.83271046708576	8.78525643144309	5.61646488944069	0	0	0
1829	Rhiir2_1|1836687	215.111175709164	-5.9518793046924	1.45620282439848	-4.08725982738769	4.36498173801111e-05	0.000438574463638219	538.122179268238	437.601247502093	441.360927600744	245.977576815087	147.153045226672	101.798426121112	0	23.9871788485276	0
1830	Rhiir2_1|1656844	13.8876987237705	2.56854007562127	0.628467322120145	4.08699066000163	4.37004705105463e-05	0.0004388434680723	3.21266972697455	3.15388286487995	5.44890034074992	14.5195097425572	16.4723558089558	12.6370460012416	31.373330010756	19.9893157071063	18.1822783107134
1831	Rhiir2_1|1575696	323.5724679099	-0.776015220279007	0.190042911840935	-4.08336839696778	4.43875712170733e-05	0.000445499943340337	427.285073687616	341.407820123254	395.045274704369	379.21543092326	356.901042527375	337.689951477621	225.06954138151	195.895293929642	253.642782434452
