number	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	COL2215_Coinoculation_1	COL2215_Coinoculation_2	COL2215_Coinoculation_3	COL2215_DAOM197198_1	COL2215_DAOM197198_2	COL2215_DAOM197198_3
419 Rhiir2_1|1701793 1180.22615012029 1.16495292759463 0.261095928097692 4.4617812927314 8.12811604012046e-06 0.000340151380468971 555.41424963432 710.428148181098 916.498857316645 1472.24490662117 1984.61663336499 1442.15410560351
420 Rhiir2_1|1619029 9.14929206990441 -6.34343227075306 1.42351028018425 -4.45618999669746 8.34290982350007e-06 0.00034781988335592 18.2754331067087 12.2487611755362 24.3715581371816 0 0 0
421 Rhiir2_1|1652793 50.6746314629867 -3.21208934012617 0.722081133713634 -4.44837732237446 8.65214420682439e-06 0.000359855213922791 117.59843912143 99.0108195022507 56.4393977913679 0 21.9496770510413 9.04945531183033
422 Rhiir2_1|1490488 6144.63295069735 0.968877971326025 0.217955664222761 4.44529842700388 8.77699432530654e-06 0.000361315645317668 4798.49306658321 4488.15024073604 3180.4883369022 8045.29792406112 8618.90652204223 7736.46161385931
423 Rhiir2_1|1834849 11781.9101931399 0.916816949418999 0.206240560231209 4.44537654664625 8.77380537191254e-06 0.000361315645317668 7959.34840999569 8785.42395315332 7732.1974974174 16904.7918949658 17073.1904662017 12236.5089371058
424 Rhiir2_1|1635935 222.53706659587 -1.32589513247807 0.298287804781261 -4.44501957916237 8.78838632090041e-06 0.000361315645317668 315.449867102754 334.799472131322 307.851260680189 122.687075551764 84.1404286956585 170.294295413534
425 Rhiir2_1|1778704 324.794906524366 -1.79737293692803 0.404361136794599 -4.44496954177136 8.79043203342813e-06 0.000361315645317668 588.786779655267 524.655270352133 403.413422849664 99.1410711529404 85.9695684499119 246.803326686282
426 Rhiir2_1|1788372 1079.89460893722 1.41722980620664 0.318748577067062 4.44623100516136 8.73899738592283e-06 0.000361315645317668 520.452551517139 476.680955747949 765.780010941969 1464.80932628469 2182.16372682436 1069.48108230722
427 Rhiir2_1|1850000 1437.93478744295 1.23597043291282 0.278490235506066 4.43811048048719 9.0752036955958e-06 0.000372147111732746 815.243233368831 976.83870374901 777.96579001056 1881.20182512704 2747.36791088867 1428.99126151357
428 Rhiir2_1|1789570 1103.73707229419 1.03099205342496 0.232885535002727 4.42703344977131 9.55379216658856e-06 0.000390857244946181 767.568190481765 759.423192883243 649.694431393815 1126.49042097529 1585.86416693774 1733.38203109332
429 Rhiir2_1|1488371 18.1602116574092 -3.72254515043389 0.841070151944029 -4.42596273548609 9.60130991982365e-06 0.000391885633324271 36.5508662134174 32.6633631347631 30.7851260680189 0 7.31655901701378 1.64535551124188
430 Rhiir2_1|1606450 211.512091549465 -1.2869321395993 0.290955747044529 -4.42311984785213 9.72857382809674e-06 0.000396156576116219 331.34154806511 313.364140074134 258.466787612742 138.797499614117 82.311288941405 144.791284989285
431 Rhiir2_1|1478034 6562.48368409738 1.06495287765761 0.240921618809828 4.42032924616131 9.85506322332594e-06 0.000400376234432569 5231.54137280739 4108.43864429442 3393.418792206 9760.43845500699 9667.00360122945 7214.06123904002
432 Rhiir2_1|1564673 283.520314212897 1.04790216253352 0.237093242280748 4.41978924600756 9.87972049136264e-06 0.000400448856027222 188.316419403911 178.627767143236 185.993469994281 340.797432088233 470.088916843135 337.297879804585
433 Rhiir2_1|1483517 1008.74962415214 0.932837023269582 0.211106114298412 4.41880627839589 9.924755695046e-06 0.000401345201432461 643.613078975393 722.676909356634 713.830110702187 1573.86450455293 1289.54352674868 1108.96961457703
434 Rhiir2_1|1547900 4553.60034543355 1.22875619819553 0.278160217447912 4.41744045740698 9.98765715050777e-06 0.00040224572503087 2791.37376103772 3135.68286093726 2243.46606220687 4793.47079024467 8746.94630483997 5610.66229333481
435 Rhiir2_1|1550713 171.047241353469 -1.70297913315091 0.385522673599374 -4.41732549022683 9.99296918266296e-06 0.00040224572503087 270.953160408159 267.431285665873 247.563722130318 37.1779016823527 89.6278479584188 113.52953027569
436 Rhiir2_1|1739015 22942.4386458931 0.884140714301606 0.200200261031189 4.41628152604589 1.00413289691408e-05 0.000403265298737743 16865.8410053478 17890.3364269685 13618.5701443398 33903.7678075268 27552.3321183196 27823.7843728558
437 Rhiir2_1|1509369 338.484004446335 -1.33570320841 0.302690947006574 -4.41276232942965 1.02060016168496e-05 0.000408940705517246 578.457187029736 499.137017903099 380.32457829865 185.889508411763 135.356341814755 251.739393220007
438 Rhiir2_1|1470093 27.6790444977147 -3.81807455009736 0.866849890417259 -4.40453946214324 1.0600884313884e-05 0.000423450191963079 65.155891945657 63.2852660736035 25.0129149302653 0 10.9748385255207 1.64535551124188
439 Rhiir2_1|1569173 71.4727538457163 -2.09958873318959 0.476721966189349 -4.40422066130608 1.06164839675495e-05 0.000423450191963079 149.381801046141 87.7827884246759 112.878795582736 30.9815847352939 9.14569877126722 38.6658545141841
440 Rhiir2_1|1772693 2844.91628703316 1.46812601595178 0.333399575811545 4.40350295101049 1.06516834337188e-05 0.000423888583919129 1090.16931401758 1743.40700731798 1697.03007449954 4184.9924660435 5825.81011729722 2528.08874302315
441 Rhiir2_1|1471446 17.244129881796 -5.29374572355474 1.20267477856572 -4.40164358470038 1.07433934773331e-05 0.000426433013795426 43.7021226464773 38.7877437225312 17.3166334132606 0 3.65827950850689 0
442 Rhiir2_1|1662737 31.1118043001627 -2.54861054202771 0.579068942172905 -4.40122126471552 1.07643285035739e-05 0.000426433013795426 45.2912907427128 62.2645359756422 51.3085434466981 2.47852677882351 14.6331180340276 10.6948108230722
443 Rhiir2_1|1788968 184.2317631979 -1.58060923716451 0.359516138020679 -4.39649036581939 1.10015241473555e-05 0.000434845796433847 262.212735878864 271.514206057718 296.306838404682 50.809798965882 89.6278479584188 134.919151921834
444 Rhiir2_1|1747344 185.489123287851 -1.23452481659652 0.280877807343365 -4.39523801568042 1.10651443650612e-05 0.00043637540052302 222.483533472975 287.8458876251 268.728496302081 126.404865719999 124.381503289234 83.0904533177149
445 Rhiir2_1|1682358 201.672400281911 1.51884977962422 0.346132018736518 4.38806495038644 1.14363625965206e-05 0.000450001593404663 102.501342207192 131.674182637014 78.8868855492983 361.864909708233 347.536553308155 187.570528281574
446 Rhiir2_1|1145893 980.978238509465 1.12430752747504 0.256476488559787 4.38366703236018 1.16698095584464e-05 0.000458157769884298 568.922178452323 796.169476409851 488.072519536716 1487.11606729411 1115.7752500946 1429.81393926919
447 Rhiir2_1|1597701 598.895024216711 -1.21837397333903 0.277997703928778 -4.38267638948259 1.17230182443035e-05 0.000459217112880881 728.633572123994 1056.45565138999 727.298603356945 265.202365334116 438.993541020827 376.78641207439
448 Rhiir2_1|1629905 711.138306390988 -0.988229736781432 0.225634956997446 -4.3797723098049 1.18803377384302e-05 0.000464340879017661 1052.82386375604 909.470517283561 877.376092938537 421.349552399997 422.531283232546 583.278528735246
449 Rhiir2_1|1719482 126.991526462044 -1.21898893587018 0.278357032008415 -4.37922809808277 1.19100420289918e-05 0.000464465113424602 187.521835355793 163.316815673816 184.069399615029 74.3558033647053 62.1907516446171 90.4945531183033
450 Rhiir2_1|1738149 21.1198991080204 -3.0313996646276 0.692571637440849 -4.37701964785774 1.20313132566236e-05 0.000468151766941067 38.9346183577707 45.9328544082606 26.9369853095165 2.47852677882351 9.14569877126722 3.29071102248376
451 Rhiir2_1|368374 326.64013811932 -2.02397874516349 0.462792991954671 -4.37339972806185 1.22326444084469e-05 0.000474930384904448 712.741891161639 476.680955747949 381.607291884817 49.5705355764702 215.838491001906 123.401663343141
452 Rhiir2_1|1761143 65.208092686748 -2.02705896691279 0.463611418495352 -4.37232321302955 1.22931351524623e-05 0.00047517173624639 125.544279602607 95.9486292083667 94.2794485833078 12.3926338941176 21.9496770510413 41.133887781047
453 Rhiir2_1|1553411 8.46303975121717 -6.22769390251823 1.42422985648131 -4.37267472955826 1.22733516748335e-05 0.00047517173624639 14.3025128661198 15.3109514694202 21.164774171763 0 0 0
454 Rhiir2_1|1559167 110.916898630283 1.34012740813893 0.306580034541754 4.37121552987632 1.235567519282e-05 0.000476537164375062 74.6909005230703 65.3267262695262 48.7431162743632 185.889508411763 151.818599603036 139.032540699939
455 Rhiir2_1|1458907 56.3825453530384 -2.69712910515741 0.61713826385823 -4.37038061502698 1.24030152257602e-05 0.000477282109818738 34.9616981171818 79.6169476409851 178.93854527036 17.3496874517646 10.9748385255207 16.4535551124188
456 Rhiir2_1|1785467 61.1384579388686 1.57698386835169 0.360872914240367 4.3699147431755 1.24295055441088e-05 0.000477282109818738 29.3996097803575 37.7670136245699 25.0129149302653 86.7484372588229 109.748385255207 78.1543867839892
457 Rhiir2_1|1693055 95.0168547047589 2.82520263215751 0.64664102085057 4.36904331933865 1.2479201296499e-05 0.000478141826480738 7.15125643305992 14.2902213714589 48.1017594812795 116.490758604705 285.345801663537 98.7213306745127
458 Rhiir2_1|1776139 23.5285385903855 2.81934183271834 0.64587796138414 4.36513087809404 1.27046668532884e-05 0.000485717721836418 1.58916809623554 8.16584078369078 7.69628151700471 35.9386382929409 54.8741926276033 32.9071102248376
459 Rhiir2_1|1764819 3934.23664512365 -0.867367608791578 0.198901754824682 -4.36078409441939 1.29597196518916e-05 0.000494389305238829 5728.95098692911 4998.51528971672 4522.84810482644 2606.17090793292 2538.84597890378 3210.0886024329
460 Rhiir2_1|1873252 6034.84464365411 1.12429194766447 0.257919317645029 4.35908391015449 1.30608030357036e-05 0.000497162306859067 3829.89511192765 4430.98935525021 3125.331652697 9249.86193856934 9634.07908565289 5938.91071782756
461 Rhiir2_1|1876370 488.78906493011 0.962204001439783 0.220831286865979 4.35719057337983 1.31742553426495e-05 0.000500393082537513 336.109052353816 364.400644972201 293.741411232347 695.226761459995 706.04794514183 537.208574420473
462 Rhiir2_1|1420216 43.3805573112517 -2.55463529025199 0.58740214641244 -4.34903976067236 1.36734922285134e-05 0.000518231274721364 97.7338379184856 57.1608854858355 67.3424632737913 2.47852677882351 18.2913975425344 17.2762328680397
463 Rhiir2_1|733910 8.88895483196229 -6.28626100425373 1.44591811251609 -4.3475912984552 1.37640781901523e-05 0.000520537816651334 15.8916809623554 26.538982546995 10.9030654824233 0 0 0
464 Rhiir2_1|1638669 1574.02748667007 0.923499338455207 0.212453118937623 4.34683822517263 1.38114008288538e-05 0.000521201785588856 1221.27568195701 1084.01536403495 953.697551315501 2034.8704854141 2398.00221782627 1752.3036194726
465 Rhiir2_1|1481278 734.055061864483 0.809908193315375 0.186850576621497 4.33452338204984 1.46076262317974e-05 0.000550063516814566 557.798001778674 544.049142213398 497.051514639888 876.159216314111 1040.78052017021 888.491976070614
466 Rhiir2_1|1764053 33.292481288252 -2.67659999918081 0.617905908688592 -4.33172747103434 1.47943994254058e-05 0.000555901145791536 57.2100514644794 48.9950447021447 67.983820066875 14.8711606729411 0 10.6948108230722
467 Rhiir2_1|1554165 74.3084512892712 -1.4138992877299 0.326674210709478 -4.32816317106624 1.50358061176374e-05 0.000563762237943964 101.706758159074 109.218120481864 114.802865961987 42.1349552399997 31.0953758223086 46.8926320703935
468 Rhiir2_1|1599166 343.888700279551 0.894930482840396 0.206905298231416 4.32531448198804 1.52314409216785e-05 0.000569877202005534 227.251037761682 240.892303118878 252.053219681904 451.091873745879 493.86773364843 398.176033720535
469 Rhiir2_1|811172 195.449919247493 1.36225957891656 0.315008654296535 4.3245147723281 1.52867960810694e-05 0.000570728783325212 76.2800686193058 123.508341853323 128.271358616745 211.91403958941 336.561714782634 296.163992023538
470 Rhiir2_1|1477780 517.169801948098 0.772914579239194 0.179002243896615 4.31790441512901 1.57517614359386e-05 0.000586836899453798 392.524519770178 390.939627519196 362.366588092305 672.920020450583 647.51547300572 636.752582850607
471 Rhiir2_1|1707095 51.788892210881 1.69178549579636 0.391864166232985 4.31727532542617 1.57967067690545e-05 0.00058726185886655 30.1941938284752 20.4146019592269 23.0888445510141 92.9447542058817 58.5324721361102 85.5584865845777
472 Rhiir2_1|1844221 8.78206203311501 -6.26851193235971 1.4531396178399 -4.31377126836436 1.60492996474466e-05 0.000595388213616079 15.8916809623554 26.538982546995 10.2617086893396 0 0 0
473 Rhiir2_1|19040 801.664759397773 -1.12725902462457 0.261747317596975 -4.3066688704725 1.65731416336929e-05 0.000613521585636284 1114.80141950923 1119.7409174636 1069.14177407057 479.594931702349 360.340531587929 666.368982052961
474 Rhiir2_1|1158415 14249.8589562156 1.364218732558 0.316907231114221 4.30478890545196 1.67145036837705e-05 0.000617449281651521 7472.2683884995 9134.5136466561 7312.10879794756 19980.6436274857 29403.4215496241 12196.1977270804
475 Rhiir2_1|1844962 214.569701489351 2.03991228636882 0.474086621897384 4.30282609157945 1.68633213171051e-05 0.000621635276342127 79.4584048117769 91.8657088165213 81.4523127216332 327.165534804703 122.552363534981 584.923884246488
476 Rhiir2_1|624737 4070.21604345715 1.16325665627469 0.270433399532517 4.30145336443479 1.69681488900689e-05 0.000624185477027534 2827.92462725114 3057.08664339424 1654.05916936293 5884.02257292702 6065.42742510442 4932.77582270315
477 Rhiir2_1|1672579 1623.85390248826 0.914053494923873 0.212553135121466 4.30035291834923 1.70526320143971e-05 0.000625978168914241 997.2029803878 1328.99058754567 1052.46649745039 1816.76012887763 2308.37436986785 2239.3288508002
478 Rhiir2_1|1713470 482.100164202068 -0.854709696107845 0.198855213229724 -4.29815081146732 1.72228966683806e-05 0.000630905691764319 610.240548954446 585.899076229813 667.652421600159 316.012164299998 331.074295519873 381.722478608116
479 Rhiir2_1|1607080 47.0699498905104 -1.74513852481166 0.407416846581858 -4.28342259151285 1.84040146174809e-05 0.000672764709712088 77.8692367155413 81.6584078369078 57.7221113775354 17.3496874517646 25.6079565595482 22.2122994017654
480 Rhiir2_1|201003 17.0051745972895 -3.45767918985077 0.807545596450793 -4.28171388098388 1.85459348242082e-05 0.000676540247441428 34.9616981171818 22.4560621551496 37.1986939988561 2.47852677882351 0 4.93606653372564
481 Rhiir2_1|1885265 9.50270299520149 -6.38301086699922 1.49107252267869 -4.2808185181578 1.86207165388019e-05 0.000677856022025825 23.0429373954153 27.5597126449564 6.41356793083726 0 0 0
482 Rhiir2_1|1742527 143.820366774746 2.24831237949797 0.525302412550675 4.28003436835745 1.86864454696311e-05 0.00067883746923909 42.9075385983595 72.4718369552557 34.6332668265212 210.674776199998 413.385584461279 88.8491976070614
483 Rhiir2_1|1777872 621.980478543839 1.55685152792928 0.364080041472329 4.27612434242048 1.90175031922743e-05 0.000689433707860709 190.700171548265 437.893212025418 318.112969369528 629.545801821172 1271.25212920614 884.37858729251
484 Rhiir2_1|1784547 8.05008491010127 -6.1546457566743 1.43955464195574 -4.27538182803034 1.90809990297119e-05 0.000690306390517058 20.659185251062 12.2487611755362 15.3925630340094 0 0 0
485 Rhiir2_1|1775296 23.6635612742868 -2.71226656190103 0.635112992897623 -4.27052602014431 1.95012466176355e-05 0.000703848016620686 52.4425471757727 46.953584506222 23.7302013440979 4.95705355764702 7.31655901701378 6.58142204496751
486 Rhiir2_1|1486861 783.49306848944 0.861623072356937 0.201779009268307 4.27013233676468 1.95357016606313e-05 0.000703848016620686 603.089292521387 559.360093682818 506.671866536144 1166.14684943646 940.177833686271 925.512475073557
487 Rhiir2_1|1659029 8256.90000390755 0.917358035589803 0.214883955799938 4.26908575921733 1.96275799392091e-05 0.000705706210955959 6158.02637291271 6212.16337619276 4779.39082205993 10886.9288759823 12454.6125867117 9050.27798958595
488 Rhiir2_1|1692977 172.479073398667 1.30963588392323 0.306897213643359 4.26734367632658 1.97814293704608e-05 0.00070978038581305 73.1017324268347 93.907169012444 129.554072202913 203.239195863528 281.68752215503 253.384748731249
489 Rhiir2_1|1679091 318.950897907528 -1.56113179469187 0.366038537984631 -4.26493834033786 1.99957414778452e-05 0.000716002931036953 517.274215324668 544.049142213398 371.345583195477 115.251495215293 111.57752500946 254.20742648687
490 Rhiir2_1|1794928 121.839291911461 -1.93570955488668 0.454370027041348 -4.26020520651669 2.04239300530183e-05 0.000729842888221125 187.521835355793 223.539891453535 168.67683658102 17.3496874517646 64.0198913988706 69.9276092277798
491 Rhiir2_1|1779966 37.1595428485253 -2.81119194974567 0.660892146461425 -4.25363195008061 2.10330903825439e-05 0.000750080270057727 60.3883876569504 48.9950447021447 83.3763831008844 4.95705355764702 21.9496770510413 3.29071102248376
492 Rhiir2_1|1846543 2552.14243019002 0.997035805243029 0.234507244143461 4.25162049421845 2.12229274115974e-05 0.000753779835653287 1989.63845648689 1709.72291408526 1410.9849447842 3659.54478893291 3850.3391827035 2692.62429414733
493 Rhiir2_1|1884741 14.4182485828874 -5.11801893189041 1.20369067222241 -4.25193868325061 2.11927891712242e-05 0.000753779835653287 30.988777876593 35.7255534286472 17.3166334132606 2.47852677882351 0 0
494 Rhiir2_1|1523210 1530.0722963643 1.03848472999056 0.24449925829546 4.24739419346469 2.16271245204218e-05 0.000766580871159079 1107.65016307617 1032.97885913688 863.907600283779 1989.01774000587 2590.06189202288 1596.81752366024
495 Rhiir2_1|1483153 33.0589931097971 -2.02812970101082 0.47833290784187 -4.23999617789476 2.23523592565278e-05 0.000790686486023843 44.4967066945951 59.2023456817582 54.5153274121167 11.1533705047058 18.2913975425344 10.6948108230722
496 Rhiir2_1|1484385 17.1080002524518 -3.97255998454784 0.93774509066425 -4.23628982342513 2.27243428083072e-05 0.000802224279381973 41.318370502124 32.6633631347631 23.7302013440979 0 0 4.93606653372564
497 Rhiir2_1|1879908 13.6291637908945 -4.48737884729652 1.0594260572079 -4.23566969753694 2.27871534451192e-05 0.000802823051959832 35.7562821652996 23.476792253111 19.2407037925118 2.47852677882351 0 0.822677755620939
498 Rhiir2_1|1112623 167.58686781529 1.64499726710507 0.388666803496798 4.232410003389 2.31200438572672e-05 0.000812915598274596 50.8533790795372 66.3474563674876 125.064574651327 273.877209059998 301.808059451818 187.570528281574
499 Rhiir2_1|1600607 104.246606626511 -1.89180470025086 0.447122467492016 -4.23106606756379 2.3258633806691e-05 0.00081614965522076 243.142718724037 102.073009796135 147.512062409257 66.9202230282348 32.924515576562 32.9071102248376
500 Rhiir2_1|1702565 18.5495364657874 -3.27215703982907 0.773538220409199 -4.23011682357222 2.3356998156579e-05 0.000817962075443398 42.1129545502418 30.6219029388404 29.5024124818514 2.47852677882351 0 6.58142204496751
501 Rhiir2_1|1781936 48.0770201211175 -2.36833570288094 0.560197767190843 -4.22767786947304 2.36115504540174e-05 0.000825226044810069 87.4042452929546 106.15593018798 50.0258298605306 19.8282142305881 3.65827950850689 21.3896216461444
502 Rhiir2_1|1526376 37.2746122240489 -2.495298073959 0.590570781616836 -4.22523116895064 2.38695621459137e-05 0.000832581739392327 62.7721398013037 86.7620583267145 39.764121171191 3.71779016823527 18.2913975425344 12.3401663343141
503 Rhiir2_1|1503599 17.1189520903108 -4.58687746526947 1.085853950715 -4.22421216246363 2.3977808694018e-05 0.000834694692310647 35.7562821652996 42.8706641143766 18.5993469994281 0 5.48741926276033 0
504 Rhiir2_1|1483707 394.175209176608 1.37074669328247 0.324891845729852 4.21908617067062 2.45294515334352e-05 0.0008522037626001 143.025128661198 298.053188604713 218.702666441551 680.355600787054 596.299559886623 428.615110678509
505 Rhiir2_1|1504322 56.0070571106115 -1.93914932973622 0.459767364867056 -4.21767501983734 2.46834216816584e-05 0.000855266385026179 75.4854845711881 80.6376777389465 112.237438789652 29.7423213458821 9.14569877126722 28.7937214467329
506 Rhiir2_1|174358 151.043222324052 -1.99961908252772 0.474137309488312 -4.2173839571615 2.47152935935606e-05 0.000855266385026179 295.58526589981 189.855798220811 237.302013440979 22.3067410094116 106.0901057467 55.1194096266029
507 Rhiir2_1|1689718 1731.62626051299 -1.11441798326109 0.264302686719464 -4.21644591318118 2.48182777949235e-05 0.000857136181832566 2407.58966579684 2043.50165611862 2657.78255053896 796.846359391759 1051.75535869573 1432.28197253606
508 Rhiir2_1|1782463 1367.99897046324 2.15424932828923 0.511427616103071 4.21222722524055 2.52864983423428e-05 0.000871587767666186 336.109052353816 704.30376759333 464.983674985701 2091.87660132704 3934.47961139916 676.241115120412
509 Rhiir2_1|1545501 1538.92663802299 1.00911677975396 0.239624154638178 4.21124815767295 2.53963573792342e-05 0.000873654651690356 1088.58014592134 1209.5651660842 768.986794907388 2153.83977079763 1772.43642187159 2240.15152855582
510 Rhiir2_1|1471317 5729.529573608 1.41352694239571 0.335785841111156 4.20960853417219 2.55813533959856e-05 0.000878293133262173 3120.33155695848 4360.55897849088 1902.26424828633 7115.8503820023 11091.9034697929 6786.26880611713
511 Rhiir2_1|1508962 1264.23053763852 0.851621054379433 0.202420827033678 4.20718098458189 2.58576051031524e-05 0.000886040441010174 790.61112787718 990.108195022507 922.912425247482 1681.68041943175 1799.87351818539 1400.19754006684
512 Rhiir2_1|1835972 39.001125503551 -2.77267460972989 0.659112051579154 -4.20668170622414 2.59147729829518e-05 0.000886264990100557 83.4313250523657 65.3267262695262 53.2326138259493 2.47852677882351 23.7788168052948 5.75874428934657
513 Rhiir2_1|1725943 17.8600407930996 -3.36220069062255 0.800273643293828 -4.20131378659948 2.65370473650406e-05 0.000905777191738521 39.7292024058884 36.7462835266085 22.4474877579304 2.47852677882351 0 5.75874428934657
514 Rhiir2_1|1871562 16.1232627197697 -3.37173803176185 0.802824594782061 -4.19984396800544 2.6709898069023e-05 0.000909903336942786 30.1941938284752 24.4975223510723 34.6332668265212 2.47852677882351 0 4.93606653372564
515 Rhiir2_1|1774631 7.79119646712243 -6.10969407718781 1.45565034602264 -4.19722641078037 2.7020377175747e-05 0.000918692823975398 19.8646012029442 10.2073009796135 16.6752766201769 0 0 0
516 Rhiir2_1|1569197 46.9652247686707 -2.02982323256092 0.483820745423943 -4.19540346659238 2.72386279740588e-05 0.00092431855780188 87.4042452929546 58.1816155837968 82.7350263078007 19.8282142305881 7.31655901701378 26.3256881798701
517 Rhiir2_1|1886148 18.8595858656945 -3.23256050287492 0.770832500412914 -4.1935965351011 2.74566151929546e-05 0.000929913601602776 52.4425471757727 27.5597126449564 23.0888445510141 2.47852677882351 1.82913975425344 5.75874428934657
518 Rhiir2_1|1581552 16.1415667678979 -3.40301221176973 0.812835494474418 -4.18659400936978 2.83171677925821e-05 0.000957207737544618 38.9346183577707 29.6011728408791 19.8820605855955 4.95705355764702 1.82913975425344 1.64535551124188
519 Rhiir2_1|1637299 129.451011685155 -1.5089354560401 0.360501926773201 -4.1856515707041 2.84349248153214e-05 0.000959336288085313 244.731886820273 199.042369102463 129.554072202913 52.0490623552937 89.6278479584188 61.7008316715704
520 Rhiir2_1|1719950 144.728368636643 -1.32723174167579 0.317260292924961 -4.18341586159257 2.87161399236846e-05 0.000966960788584071 200.235180125678 167.399736065661 254.618646854239 100.380334542352 58.5324721361102 87.2038420958196
521 Rhiir2_1|1772901 50.9267423758121 -2.32666142212664 0.556539242996882 -4.18058825393499 2.90755935221462e-05 0.000976891399287102 98.5284219666033 96.969359306328 61.5702521360377 9.91410711529404 7.31655901701378 31.2617547135957
522 Rhiir2_1|1482921 17.6822662774354 -3.5847108477834 0.857541053786043 -4.18022068093056 2.91226333768057e-05 0.000976891399287102 46.0858747908306 31.6426330368018 20.5234173786792 6.19631694705878 0 1.64535551124188
523 Rhiir2_1|1835841 1070.17984997905 1.41897062020806 0.33956320766675 4.17881145003393 2.93036497323672e-05 0.000979771133415536 622.953893724331 661.433103478953 462.418247813367 1178.53948333058 2408.97705635179 1086.75731517526
524 Rhiir2_1|1728847 56.7974032157644 -1.71182858547255 0.409657585956364 -4.17868152368328 2.93203925705163e-05 0.000979771133415536 77.8692367155413 79.6169476409851 105.182514065731 32.2208481247056 14.6331180340276 31.2617547135957
525 Rhiir2_1|1700212 16.5684425985368 -3.16427508583243 0.757800186089492 -4.17560610820271 2.97193682517542e-05 0.000991211691596602 23.0429373954153 29.6011728408791 35.9159804126887 3.71779016823527 5.48741926276033 1.64535551124188
526 Rhiir2_1|1569780 63.8829012700903 -1.49244576460896 0.35758665833996 -4.17366176785624 2.99742654451611e-05 0.000997812524609832 81.8421569561302 99.0108195022507 102.617086893396 42.1349552399997 25.6079565595482 32.0844324692166
527 Rhiir2_1|1478747 783.001059015533 -0.710853649625536 0.170338299922926 -4.17318741555586 3.00367661581373e-05 0.000997995778802626 949.527937500734 989.087464924546 978.710466245766 573.778949297643 581.666441852595 625.235094271914
528 Rhiir2_1|1845506 417.681928665148 1.04563031741092 0.250724529444548 4.17043485823821 3.04018951582771e-05 0.00100821436405574 218.510613232386 247.016683706646 351.463522609882 592.367900138819 541.42536725902 555.307485044134
529 Rhiir2_1|1587390 284.006007644906 1.54216736257625 0.370080168491895 4.16711700294749 3.08476187076768e-05 0.00102106201053199 104.885094351545 134.736372930898 194.331108304369 389.128704275291 612.761817674904 268.192948332426
530 Rhiir2_1|1735105 2274.74247896041 -0.935219260180345 0.224489547310881 -4.16598131798636 3.10016090810856e-05 0.00102422297171662 2958.23641114245 2872.33449566323 3134.95200459325 1432.58847815999 1276.7395484689 1973.60393573463
531 Rhiir2_1|1470569 27.5242423105061 -3.93517391379831 0.945007551480864 -4.16417192395102 3.12484593139931e-05 0.00102849722290981 37.3454502615351 87.7827884246759 28.219698895684 0 10.9748385255207 0.822677755620939
532 Rhiir2_1|1881634 77.2074879108513 -1.8792545363602 0.451280546108144 -4.16427110046498 3.12348807175315e-05 0.00102849722290981 108.858014592134 123.508341853323 134.684926547583 27.2637945670586 14.6331180340276 54.296731870982
533 Rhiir2_1|1552626 314.143774630496 -0.87653183023817 0.210933624276814 -4.15548651023922 3.24596097103285e-05 0.00106635603382336 382.989511192765 416.45787996823 422.012769849092 200.760669084704 215.838491001906 246.803326686282
534 Rhiir2_1|1650209 177.242858659569 -1.32729845846866 0.319560629555359 -4.15351058832085 3.27413055302466e-05 0.00107359599219966 314.655283054636 253.141064294414 193.689751511285 131.361919277646 76.8238696786447 93.7852641407871
535 Rhiir2_1|1788239 56.339018858764 -1.72417097854807 0.415294520012615 -4.15168246981852 3.30039968878618e-05 0.00108018688879712 98.5284219666033 91.8657088165213 71.1906040322936 27.2637945670586 14.6331180340276 34.5524657360794
536 Rhiir2_1|1834846 244.284049398842 -1.41304411322916 0.340453879558188 -4.15047146786193 3.31791128292517e-05 0.00108389228664216 292.406929707339 317.447060465979 457.928750261781 99.1410711529404 107.919245500953 190.861239304058
537 Rhiir2_1|1787089 9.5364696795585 -6.39364514477041 1.54191781763099 -4.14655377327024 3.37516939705099e-05 0.00110054406224139 35.7562821652996 16.3316815673816 5.13085434466981 0 0 0
538 Rhiir2_1|1639102 542.804683636744 1.12719364809547 0.271926064573455 4.1452210543465 3.39486046728627e-05 0.0011049071892599 390.140767625825 405.229848890655 228.323018337807 784.453725497641 760.922137769433 687.758603699105
539 Rhiir2_1|1706973 262.514108342503 1.40602056909033 0.339333913943498 4.14347199415041 3.42086863757504e-05 0.00111130630508236 112.036350784605 139.840023420705 178.297188477276 260.245311776469 543.254507013273 341.41126858269
540 Rhiir2_1|1775701 65.6291401108332 -1.79874335305391 0.434708225617283 -4.13781761433133 3.50624901967301e-05 0.00113693370989768 135.079288180021 99.0108195022507 73.1146744115448 19.8282142305881 25.6079565595482 41.133887781047
541 Rhiir2_1|1592389 118.233164475132 -2.2757154572356 0.550059333949476 -4.13721814498767 3.51541864850495e-05 0.00113780000989504 152.560137238612 119.425421461478 313.623471817942 17.3496874517646 76.8238696786447 29.6163992023538
542 Rhiir2_1|1599873 4635.80774225588 1.0133149323344 0.245353272262705 4.13002411987163 3.62725177354016e-05 0.00117182986263262 3703.55624827692 3040.75496182685 2469.22365337235 5834.45203735054 7603.73395843157 5163.12559427701
