"Gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"COL2215_B1_1"	"COL2215_B1_2"	"COL2215_B1_3"	"COL2215_Coinoculation_1"	"COL2215_Coinoculation_2"	"COL2215_Coinoculation_3"	"COL2215_DAOM197198_1"	"COL2215_DAOM197198_2"	"COL2215_DAOM197198_3"
"969"	"cds-GBC14704.1"	20.2305146609389	8.03632168029045	1.30600420686759	6.15336584524893	7.58555455290016e-10	1.58216349916063e-08	0	0	0	32.9115729277419	12.981928166458	17.2082086712544	27.4482369523584	35.3701562019144	56.1545290287229
"970"	"cds-GBC50844.1"	1299.45922759674	1.73834779294982	0.282518194376034	6.1530472286541	7.60081581294041e-10	1.58371225149834e-08	645.569530098351	802.181488520572	557.457032819952	821.101550222894	940.107964721002	1230.73108416812	1885.69387862702	3075.12299214291	1737.16752704985
"971"	"cds-GBC16267.1"	33.1141593360107	-4.74188412231814	0.770710075259272	-6.15261727404165	7.62145748351967e-10	1.5863777260496e-08	85.7583139614046	39.6334727529927	75.1119053961949	30.3799134717618	42.1912665409886	18.5848653649548	2.74482369523584	0	3.62287284056277
"972"	"cds-GBC47645.1"	41.6866923220617	7.69233100487708	1.25103868394696	6.14875551298555	7.80932447479341e-10	1.62380922798405e-08	0	0	0.904962715616806	43.8820972369892	83.3007057347723	65.3911929507669	60.3861212951885	41.6119484728405	79.7032024923809
"973"	"cds-GBC27545.1"	25.2376238095032	7.89578349114768	1.28467839266817	6.14611683064803	7.94028084101107e-10	1.6493424057315e-08	0	0	0	40.5065512956823	30.2911657217354	49.5596409732128	46.6620028190093	16.6447793891362	43.4744740867532
"974"	"cds-GBC13791.1"	1103.58607815119	-2.00990103417427	0.327037896149996	-6.14577410702407	7.95744641707349e-10	1.65121098085701e-08	1671.49306378478	1616.25301886704	2380.95690478782	1110.55461468996	891.425734096784	850.085508359969	266.247898437876	682.435954954584	462.822005381893
"975"	"cds-GBC47233.1"	19.3271621387011	7.86932257710666	1.28118857949287	6.14220474882906	8.13838575801268e-10	1.68702476466866e-08	0	0	0	27.8482540157816	16.2274102080725	24.0914921397562	46.6620028190093	22.8865716600623	36.2287284056277
"976"	"cds-GBC38806.1"	67.0270780494677	-3.21617835030361	0.523704658918028	-6.14120629926843	8.18971374136844e-10	1.69592525027456e-08	119.10876939084	45.9748283934715	130.31463104882	104.641924180513	93.0371518596158	80.5344165814708	10.9792947809434	4.16119484728405	14.4914913622511
"977"	"cds-GBC22183.1"	30.3081215537311	3.44803496497288	0.56173214701134	6.13821904855888	8.34517410948689e-10	1.72533893846155e-08	3.17623385042239	4.75601673035912	3.61985086246722	48.9454161489495	32.4548204161451	55.0662677480142	52.1516502094809	29.1283639309883	43.4744740867532
"978"	"cds-GBC26195.1"	29.0112716209717	-7.77076685611515	1.26597875288256	-6.13814950560709	8.3488272812597e-10	1.72533893846155e-08	61.9365600832367	34.8774560226336	68.7771663868772	43.8820972369892	22.7183742913015	28.9097905677074	0	0	0
"979"	"cds-GBC24240.1"	24.645116114594	-7.761976123816	1.26526315684384	-6.13467331426768	8.53343678227792e-10	1.76168836370397e-08	59.5543846954199	38.048133842873	66.9672409556436	26.1604810451282	17.3092375552774	13.7665669370035	0	0	0
"980"	"cds-GBC28393.1"	342.327846607486	-6.48899431056478	1.05797669228336	-6.133400062491	8.60204642479583e-10	1.77404041113825e-08	697.977388630321	852.912333644403	683.246850290688	355.276210322547	252.065771898727	212.693459176705	0	24.9671690837043	1.81143642028138
"981"	"cds-GBC27967.1"	21.0347198439547	7.98621359041817	1.30515534329067	6.1189755161885	9.41788719075615e-10	1.94031516832184e-08	0	0	0	23.628821589148	16.2274102080725	35.104745689359	52.1516502094809	18.7253768127782	43.4744740867532
"982"	"cds-GBC12429.1"	314.381553024558	2.30998392044615	0.37763558644012	6.11696567641258	9.53738984777481e-10	1.9629346864906e-08	79.4058462605598	61.8282174946686	160.178400664175	313.925772541538	271.538664148414	448.790082146316	380.158081790164	640.824006481743	472.784905693441
"983"	"cds-GBC25707.1"	19.7470712958784	7.9150770451904	1.29450143395622	6.11438260133906	9.69314966521453e-10	1.99296284723958e-08	0	0	0	20.2532756478412	17.3092375552774	30.974775608258	52.1516502094809	20.8059742364202	36.2287284056277
"984"	"cds-GBC45461.1"	99.2280399521019	2.65913415577323	0.434920843146718	6.11406465722359	9.71249235940492e-10	1.99491039711314e-08	33.3504554294351	26.950761472035	48.8679866433075	16.8777297065343	54.0913673602418	27.5331338740071	194.882482361745	178.931378433214	311.567064288398
"985"	"cds-GBC24285.1"	198.046259777806	1.44883425132871	0.23697972119716	6.11374780934664	9.73180580489817e-10	1.99684799109438e-08	121.490944778657	102.254359702721	97.735973286615	215.191053758312	190.401613108051	171.393758365694	282.716840609291	355.782159442786	245.449634948127
"986"	"cds-GBC27526.1"	49.1833183487314	3.23663910123759	0.52950776540801	6.11254321972711	9.80557392634215e-10	2.00994375887729e-08	6.35246770084479	5.54868618541898	10.8595525874017	42.1943242663358	71.4006049155191	96.3659685590248	83.7171227046931	37.4507536255564	88.7603845937878
"987"	"cds-GBC11525.1"	23.6208765441683	4.75272801554426	0.777594941067082	6.11208710928875	9.83364785241863e-10	2.01153624884547e-08	3.17623385042239	1.58533891011971	0	16.8777297065343	22.7183742913015	34.4164173425089	54.8964739047168	49.9343381674086	28.9829827245021
"988"	"cds-GBC31570.1"	49.403472508754	-5.287570559551	0.865122582183793	-6.11193219139397	9.84320098019975e-10	2.01153624884547e-08	125.461237091685	79.2669455059854	94.1161224241478	69.1986917967907	47.6004032770128	18.5848653649548	0	10.4029871182101	0
"989"	"cds-GBC40740.1"	16.4627082546294	7.87958254568781	1.28915610047089	6.11220203884512	9.82656647769746e-10	2.01153624884547e-08	0	0	0	9.28275133859387	14.0637555136629	16.5198803244043	46.6620028190093	35.3701562019144	26.2658280940801
"990"	"cds-GBC40768.1"	24.1281073649224	8.20950129643016	1.34350479755731	6.11051133673378	9.93124223189264e-10	2.0274781489776e-08	0	0	0	16.8777297065343	14.0637555136629	52.3129543606135	42.5447672761555	27.0477665073463	64.3059929199891
"991"	"cds-GBC21648.1"	23.1704972536594	-7.61624633811008	1.24675103837422	-6.10887507103406	1.00335826552671e-09	2.04630412760446e-08	42.8791569807023	51.5235145788905	54.2977629370083	25.3165945598015	17.3092375552774	17.2082086712544	0	0	0
"992"	"cds-GBC50624.1"	27.4956857173508	5.43979081156015	0.890586800943575	6.10809727451238	1.0082589917791e-09	2.05422605673865e-08	1.5881169252112	0	1.80992543123361	18.5655026771877	40.0276118465789	43.3646858515612	48.0344146666272	27.0477665073463	67.0231475504112
"993"	"cds-GBC48350.1"	27.3141147538108	-7.58536740571699	1.24213961443748	-6.10669470448549	1.01715533982551e-09	2.07026450888351e-08	55.5840923823919	42.8041505732321	47.0580612120739	38.8187783250289	36.7821298049644	24.7798204866064	0	0	0
"994"	"cds-GBC14736.1"	17.5288561946604	7.74060148312137	1.26847591111376	6.10228496678736	1.04562733558983e-09	2.126073851067e-08	0	0	0	21.9410486184946	19.472892249687	19.9615220586551	31.5654724952122	24.9671690837043	39.8516012461904
"995"	"cds-GBC31485.1"	17.376331772995	8.07211949267679	1.32363332815336	6.09845590994484	1.07097927881072e-09	2.17543338734104e-08	0	0	0	15.1899567358809	5.40913673602418	14.4548952838537	35.6827080380659	24.9671690837043	60.6831200794263
"996"	"cds-GBC22125.1"	21.4434036932095	7.89276502300541	1.29430725400082	6.09806133636985	1.07362553517216e-09	2.17861904531772e-08	0	0	0	15.1899567358809	28.1275110273257	41.2997008110106	27.4482369523584	37.4507536255564	43.4744740867532
"997"	"cds-GBC42028.1"	46.0070729141872	-6.80716517566088	1.11632114179492	-6.09785564458245	1.07500755941081e-09	2.17923548477952e-08	116.726594003023	63.4135564047883	125.789817470736	59.9159404581968	22.7183742913015	21.3381787523555	0	4.16119484728405	0
"998"	"cds-GBC43933.1"	38.898627757823	-2.91870058491425	0.478896803767449	-6.09463367045474	1.0968834450901e-09	2.2213538385487e-08	76.2296124101374	51.5235145788905	88.6863461304469	32.0676864424152	40.0276118465789	35.104745689359	9.60688293332544	4.16119484728405	12.6800549419697
"999"	"cds-GBC16380.1"	780.764244390425	-1.49317791204365	0.245063648626942	-6.09302081483617	1.10799648797605e-09	2.24161331516355e-08	1220.4678570248	982.910124274219	1440.70064326195	828.696528590834	722.66066793283	536.896110543138	362.316727771131	463.973225472171	468.256314642737
"1000"	"cds-GBC53565.1"	51.4638713267516	2.43472089212986	0.399648062318841	6.09216238408139	1.11395600912761e-09	2.25141649004782e-08	11.1168184764784	11.8900418258978	25.3389560372706	46.4137566929693	50.8458853186273	56.4429244417145	76.8550634666035	108.191066029385	76.0803296518181
"1001"	"cds-GBC52579.1"	404.056555285306	-2.56103644179019	0.420882593081141	-6.08491889161226	1.1655029705703e-09	2.35324480901062e-08	609.042840818494	351.152568591515	888.673386735703	529.960712785177	427.32180214591	521.752886912434	107.048124114198	45.7731433201245	155.783532144199
"1002"	"cds-GBC36059.1"	252.591558004444	-1.65979146088198	0.272891409509468	-6.08224151821238	1.18513863299124e-09	2.39050268576705e-08	445.466797521741	450.236250473997	367.414862540423	194.093891625145	202.301713927304	207.875160748754	94.6964174856365	193.495560398708	117.74336731829
"1003"	"cds-GBC14701.1"	29.3187896933286	7.79740770094653	1.28288168331851	6.0780411805214	1.21659515804416e-09	2.45092901456479e-08	0	0	0	29.536026986435	49.7640579714224	83.2877299688715	32.9378843428301	31.2089613546304	37.1344466157684
"1004"	"cds-GBC28100.1"	318.069109367169	-3.73717077954049	0.61487669049867	-6.07791909709508	1.21752151334573e-09	2.45092901456479e-08	728.151610209334	180.728635753647	780.982823577303	194.937778110471	646.932753628491	206.498504055053	32.9378843428301	20.8059742364202	70.6460203909739
"1005"	"cds-GBC29858.1"	334.519345048766	-7.38488968783995	1.21518474710928	-6.07717444232851	1.22318677667539e-09	2.45988337745138e-08	755.149597937924	685.659078626774	719.44535891536	373.841712999735	305.075311911764	156.93886308184	0	14.5641819654942	0
"1006"	"cds-GBC51878.1"	33.5113719907641	-6.39468054527049	1.05249509025442	-6.07573432359166	1.23421606402316e-09	2.47959650794951e-08	63.5246770084479	76.096267685746	84.1615325523629	26.1604810451282	22.7183742913015	24.7798204866064	0	4.16119484728405	0
"1007"	"cds-GBC17161.1"	331.696190923419	-1.31470771377779	0.216429108496436	-6.07454201937647	1.24342074779414e-09	2.49560841446549e-08	516.932059156245	541.39323780588	447.051581514702	293.672496893697	275.865973537233	311.12441277628	182.530775733183	168.528391315004	248.166789578549
"1008"	"cds-GBC45012.1"	30.688138788669	4.84133383090605	0.797168987235709	6.07315877615113	1.25418336676227e-09	2.51471230413017e-08	1.5881169252112	1.58533891011971	1.80992543123361	30.3799134717618	42.1912665409886	59.1962378291152	52.1516502094809	16.6447793891362	70.6460203909739
"1009"	"cds-GBC43417.1"	67.7469647303947	-1.87153850802008	0.308333318508557	-6.06985491244644	1.28025859407003e-09	2.56445058917238e-08	127.843412479501	110.97372370838	95.9260478553814	60.7598269435235	61.6641587906756	60.5728945228156	35.6827080380659	29.1283639309883	27.1715463042207
"1010"	"cds-GBC11797.1"	3021.30637492514	1.46185388556626	0.241311222323522	6.05796063477883	1.37858120372674e-09	2.75866383252685e-08	1453.12698656825	2293.19273348816	1485.04381632718	2648.95967744056	2898.21546316175	2003.72381768087	4918.72406186262	4408.78594069745	5081.98487709942
"1011"	"cds-GBC13683.1"	31.1529757282464	8.18128864874546	1.35061812617284	6.05744028619567	1.38304656941822e-09	2.76486194010996e-08	0	0	0	43.8820972369892	67.0732955266998	39.2347157704601	49.4068265142451	8.3223896945681	72.4574568112553
"1012"	"cds-GBC14896.1"	21.9830955726137	7.92106598036468	1.30786557822914	6.0564832596098	1.39129612045853e-09	2.77860532515685e-08	0	0	0	11.814410794574	35.7003024577596	39.9230441173103	31.5654724952122	35.3701562019144	43.4744740867532
"1013"	"cds-GBC45443.1"	23.9513239823429	-7.54540419443961	1.24661192084271	-6.0527290556783	1.42412287345147e-09	2.84135709726828e-08	47.6435077563359	53.9015229440701	39.8183594871394	31.2237999570885	21.6365469440967	21.3381787523555	0	0	0
"1014"	"cds-GBC18249.1"	21.7872512177302	7.8961838591834	1.30513898902609	6.05007123806454	1.44781797733409e-09	2.88578393884608e-08	0	0	0	22.7849351038213	32.4548204161451	34.4164173425089	38.4275317333018	14.5641819654942	53.4373743983008
"1015"	"cds-GBC27900.1"	25.6506369197573	5.20917987630471	0.861316564722592	6.04792719617839	1.46721226003136e-09	2.9215593091127e-08	0	1.58533891011971	1.80992543123361	35.443232383722	32.4548204161451	38.5463874236099	57.6412975999526	20.8059742364202	42.5687558766125
"1016"	"cds-GBC24960.1"	17.2579230446163	7.76608864163787	1.28422700080192	6.0472865286187	1.47305649749845e-09	2.93030953454145e-08	0	0	0	18.5655026771877	15.1455828608677	23.403163792906	41.1723554285376	20.8059742364202	36.2287284056277
"1017"	"cds-GBC50977.1"	72.6626594944126	-3.63743904704292	0.601554367427794	-6.04673366863974	1.47811797713414e-09	2.93748696517779e-08	219.954194141751	111.766393163439	93.211159708531	46.4137566929693	43.2730938881934	106.002565414927	2.74482369523584	12.4835845418521	18.1143642028138
"1018"	"cds-GBC17264.1"	37.1602353125346	3.93790551777046	0.652197599408845	6.03790250276879	1.56130347170768e-09	3.09975485920274e-08	1.5881169252112	1.58533891011971	6.33473900931764	60.7598269435235	60.5823314434708	64.7028646039167	60.3861212951885	18.7253768127782	59.7774018692856
"1019"	"cds-GBC22713.1"	431.072273095956	-1.57936055185265	0.26164801354556	-6.03620310527462	1.57782640385888e-09	3.12948473487653e-08	658.274465500041	685.659078626774	637.093751794231	485.234729062861	430.567284187524	315.942711204231	160.572186171297	287.122444462599	219.183806854047
"1020"	"cds-GBC51568.1"	77.2460589039052	2.32370063885105	0.385013979878841	6.03536692247457	1.58601888762644e-09	3.14264977821745e-08	15.881169252112	30.1214392922745	27.1488814685042	59.0720539728701	97.3644612484352	96.3659685590248	109.792947809434	164.36719646772	95.1004120647726
"1021"	"cds-GBC25349.1"	75.9352888293676	-1.9770470741194	0.32760968574471	-6.03476380628139	1.59195362416557e-09	3.15131975494714e-08	93.6988985874606	117.315079348858	150.22381079239	76.7936701647311	85.464360429182	67.4561779913174	30.1930606475942	33.2895587782724	28.9829827245021
"1022"	"cds-GBC46591.1"	52.8361808710721	2.78356344582298	0.461304811556579	6.03410884970052	1.59842298868876e-09	3.1610300415253e-08	22.2336369529568	7.92669455059854	9.04962715616806	53.1648485755831	44.3549212353982	69.5211630318679	72.7378279237497	76.9821046747549	119.554803738571
"1023"	"cds-GBC41309.1"	25.7668313610578	-7.68572796666276	1.27434192693082	-6.03113481887347	1.62812285793812e-09	3.21661691904081e-08	46.0553908311247	40.4261422080526	69.682129102494	37.9748918397022	20.5547195968919	17.2082086712544	0	0	0
"1024"	"cds-GBC54476.1"	50.6985270240128	-2.61494255834449	0.43396042634814	-6.02576271838824	1.68313966315316e-09	3.32206403632701e-08	73.053378559715	77.6816065958657	98.6409360022318	37.1310053543755	61.6641587906756	68.8328346850177	16.468942171415	8.3223896945681	14.4914913622511
"1025"	"cds-GBC21720.1"	30.1998766725686	5.98492948096285	0.99350819219311	6.02403636728096	1.70120114528293e-09	3.35443671681105e-08	0.794058462605598	0.792669455059854	0.904962715616806	26.1604810451282	29.2093383745305	58.5079094822651	75.4826516189856	22.8865716600623	57.0602472388636
"1026"	"cds-GBC41417.1"	21.6209761599354	4.37801458176539	0.726846217241431	6.02330242342196	1.70893692315608e-09	3.36640586295395e-08	2.3821753878168	3.17067782023942	0	21.9410486184946	17.3092375552774	31.6631039551082	32.9378843428301	35.3701562019144	49.814501557738
"1027"	"cds-GBC14807.1"	28.3913194240382	-5.04521785320096	0.838393350366287	-6.01772169471138	1.76888967947407e-09	3.48111288333499e-08	66.7009108588703	47.5601673035912	66.0622782400268	25.3165945598015	29.2093383745305	13.7665669370035	2.74482369523584	4.16119484728405	0
"1028"	"cds-GBC20659.1"	27.413582397706	4.77050113075674	0.793456139467594	6.01230602860761	1.82902620977392e-09	3.59595804725104e-08	3.17623385042239	1.58533891011971	0	16.8777297065343	43.2730938881934	48.8713126263626	38.4275317333018	37.4507536255564	57.0602472388636
"1029"	"cds-GBC11317.1"	167.405853554863	2.23754029006878	0.372184477892701	6.01191189578262	1.8334796653015e-09	3.60121064289685e-08	57.9662677702087	50.7308451238307	51.5828747901579	116.456334975087	247.738462509907	224.395041073158	153.710126933207	328.73439293544	275.33833588277
"1030"	"cds-GBC40752.1"	841.944265883683	6.8784577707702	1.14475932796739	6.00864968096258	1.8707485518754e-09	3.67084456135472e-08	9.52870155126718	30.9141087473343	18.0992543123361	383.968350823655	208.792678010533	37.1697307299096	5629.63339892871	892.576294742428	366.81587510698
"1031"	"cds-GBC45178.1"	1025.83030415091	1.32904553193659	0.221246511724036	6.00708016402231	1.88894134463859e-09	3.70294796474205e-08	622.541834682789	823.583563807189	608.134944894493	618.568793744482	743.215387529722	650.470287773418	1384.76355424648	2063.95264425289	1717.24172642675
"1032"	"cds-GBC15445.1"	22.7736544786678	7.96775028054706	1.32643232595681	6.00690297169862	1.89100603675724e-09	3.70340339233533e-08	0	0	0	11.814410794574	40.0276118465789	39.9230441173103	28.8206487999763	29.1283639309883	55.2488108185822
"1033"	"cds-GBC15645.1"	6562.02306771541	2.79139778945739	0.464907351896172	6.00420229551627	1.92274852489178e-09	3.76192356598139e-08	1135.50360152601	3753.28986970841	1312.19593764437	2924.06667165707	3976.79732832497	3021.07311432543	11152.2186737432	23121.6791689338	8661.38324357543
"1034"	"cds-GBC52672.1"	21.135736313277	7.96587389223254	1.32723603172664	6.00185174438754	1.95079788088507e-09	3.81311179599306e-08	0	0	0	15.1899567358809	18.3910649024822	43.3646858515612	53.5240620570989	20.8059742364202	38.9458830360497
"1035"	"cds-GBC27080.1"	324.702219318957	1.24399910491899	0.207322205842995	6.00031771734608	1.96931814100964e-09	3.84559313506723e-08	205.66114181485	179.935966298587	190.947132995146	345.993458983953	297.50252048133	334.527576569186	542.102679809078	445.247848659393	380.40164825909
"1036"	"cds-GBC12427.1"	256.113693761106	-2.93941072151647	0.489915580409552	-5.99983107101683	1.97522911616547e-09	3.85341270915255e-08	477.229136025965	261.580920169752	702.251067318641	148.524021417502	196.89257719128	331.085934834935	24.7034132571226	74.9015072511129	87.8546663836471
"1037"	"cds-GBC45929.1"	37.9343974150555	3.42163058418503	0.570958181556735	5.99278667809935	2.06275360871596e-09	4.02028092437398e-08	6.35246770084479	1.58533891011971	10.8595525874017	24.4727080744747	42.1912665409886	58.5079094822651	60.3861212951885	58.2567278619767	78.7974842822402
"1038"	"cds-GBC45448.1"	45.9128078950956	-6.77380719798783	1.1304149650767	-5.99231911046773	2.06869485208438e-09	4.0279760747088e-08	114.344418615206	45.9748283934715	116.740190314568	32.0676864424152	69.2369502211095	33.0397606488085	0	0	1.81143642028138
"1039"	"cds-GBC14614.1"	31.1449992399653	-7.70351645632074	1.28567194700821	-5.99182122177202	2.07503970346272e-09	4.03644152518624e-08	52.4078585319695	33.2921171125139	72.3970172493444	59.0720539728701	41.1094391937837	22.0265070992057	0	0	0
"1040"	"cds-GBC24203.1"	100.981639543577	-1.75762911841455	0.293348094818578	-5.99161593158314	2.07766133814885e-09	4.03765512551216e-08	150.871107895064	107.80304588814	124.884854755119	129.958518740314	123.328317581351	159.003848122391	35.6827080380659	37.4507536255564	39.8516012461904
"1041"	"cds-GBC12756.1"	164.772991871486	1.9728979357341	0.32931274882659	5.99095523256828	2.08612064100077e-09	4.05020021856547e-08	65.9068523962647	99.8763513375416	59.7275392307092	169.62118355067	116.837353498122	82.5994016220213	289.578899847381	337.056782630008	261.75256273066
"1042"	"cds-GBC31132.1"	75.4495008058157	1.94981043383995	0.325748309131007	5.98563485729651	2.15547442205826e-09	4.18083431326483e-08	30.1742215790127	26.950761472035	30.7687323309714	64.1353728848304	82.2188783875675	107.379222108628	131.75153737132	91.5462866402491	114.120494477727
"1043"	"cds-GBC39726.1"	19.7325082739698	8.07330208877934	1.34904687752505	5.9844488900123	2.17123752773106e-09	4.20737120546237e-08	0	0	0	5.90720539728701	21.6365469440967	28.2214622208573	39.7999435809197	24.9671690837043	57.0602472388636
"1044"	"cds-GBC18287.1"	96.6978811589451	1.8356054495807	0.306861193489935	5.98187548156332	2.20582876806798e-09	4.27030701450401e-08	47.6435077563359	38.048133842873	38.9133967715226	77.6375566500578	116.837353498122	110.132535496028	138.61359660941	118.594053147595	183.86079665856
"1045"	"cds-GBC47665.1"	22.9890297969312	7.7358372220691	1.29342315810581	5.98090205327548	2.21905284188711e-09	4.29179684089764e-08	0	0	0	21.0971621331679	45.4367485826031	42.676357504711	19.2137658666509	39.5313510491985	38.9458830360497
"1046"	"cds-GBC39005.1"	37.4699282291847	-6.55675933429265	1.09654304392107	-5.9794819461411	2.23848368285162e-09	4.32523840479101e-08	77.8177293353486	54.6941923991299	107.6905631584	43.8820972369892	23.8002016385064	27.5331338740071	0	0	1.81143642028138
"1047"	"cds-GBC45773.1"	100.729164944572	-1.74012570036743	0.291119336808231	-5.97736213418797	2.26779704116635e-09	4.37769302760393e-08	183.427504861893	144.265840820893	138.459295489371	115.61244848976	99.5281159428448	83.2877299688715	48.0344146666272	54.0955330146926	39.8516012461904
"1048"	"cds-GBC13498.1"	25.7582888797875	-7.58429149803226	1.27009295321588	-5.97144601017492	2.35159884873129e-09	4.5351301843233e-08	50.0256831441527	42.0114811181723	53.3928002213915	31.2237999570885	40.0276118465789	15.1432236307039	0	0	0
"1049"	"cds-GBC47249.1"	19.1984793698006	7.71841330810298	1.29388710459921	5.96529116077233	2.44198197888951e-09	4.7049473570387e-08	0	0	0	16.0338432212076	25.963856332916	35.7930740362092	37.0551198856838	20.8059742364202	37.1344466157684
"1050"	"cds-GBC19189.1"	18.3314951673799	7.79384837832404	1.30721037413294	5.96219899455251	2.48865808871781e-09	4.79031129819769e-08	0	0	0	13.5021837652274	20.5547195968919	30.974775608258	26.0758251047405	24.9671690837043	48.9087833475973
"1051"	"cds-GBC14907.1"	40.7848631683895	2.57220737580145	0.432522251093128	5.94699433220054	2.73110863890799e-09	5.25199207430728e-08	15.0871107895064	7.92669455059854	13.5744407342521	33.7554594130686	31.3729930689402	49.5596409732128	91.9515937904006	54.0955330146926	69.7403021808332
"1052"	"cds-GBC23739.1"	345.127239798985	-1.51906513557176	0.255546633350885	-5.94437545763308	2.77512865920168e-09	5.33157084896627e-08	559.811216136947	485.906375951691	552.932219241868	358.651756263854	339.693787022318	247.109876519214	141.358420304646	241.349301142475	179.332205607857
"1053"	"cds-GBC37627.1"	41.328212451652	-6.51951071080176	1.09681270366589	-5.94405105722381	2.7806292874618e-09	5.33706538735901e-08	78.6117877979542	64.998895314908	104.975675011549	64.1353728848304	30.2911657217354	24.7798204866064	0	4.16119484728405	0
"1054"	"cds-GBC35698.1"	40.5042927515397	2.94482032101368	0.495471793315698	5.94346713726515	2.79055717287773e-09	5.35103899630284e-08	13.4989938642952	9.51203346071825	4.52481357808403	41.350437781009	49.7640579714224	35.104745689359	61.7585331428064	45.7731433201245	103.251875956039
"1055"	"cds-GBC37615.1"	36.1275834280034	-5.67672607964574	0.955329745946051	-5.94216405773501	2.81283693262732e-09	5.38864902799345e-08	53.9959754571807	67.3769036800876	84.1615325523629	54.8526215462365	41.1094391937837	18.5848653649548	0	4.16119484728405	0.905718210140692
"1056"	"cds-GBC45309.1"	40.3916516698181	2.87659154288845	0.48443134878685	5.9380788425279	2.88381360842326e-09	5.51938985225781e-08	12.7049354016896	6.34135564047883	9.04962715616806	52.3209620902564	25.963856332916	53.0012827074637	76.8550634666035	45.7731433201245	81.5146389126622
"1057"	"cds-GBC33831.1"	32.3985930404426	3.40038990075416	0.5727932387796	5.93650495595771	2.91162118587629e-09	5.56207710659222e-08	3.17623385042239	4.75601673035912	5.42977629370083	35.443232383722	54.0913673602418	51.6246260137633	50.779238361863	22.8865716600623	63.4002747098484
"1058"	"cds-GBC46977.1"	37.1667624950953	-4.59454405745843	0.773946817411111	-5.93651133914782	2.91150788147865e-09	5.56207710659222e-08	69.8771447092927	36.4627949327533	95.9260478553814	57.3842810022166	33.5366477633499	31.6631039551082	5.48964739047168	4.16119484728405	0
"1059"	"cds-GBC11181.1"	15.7190821715975	7.75093083410043	1.30571734449485	5.9361475642334	2.91797189894943e-09	5.56894523604032e-08	0	0	0	10.1266378239206	10.8182734720484	22.7148354460559	38.4275317333018	24.9671690837043	34.4172919853463
"1060"	"cds-GBC46993.1"	24.8770361023593	-7.71632171161955	1.300035450485	-5.93547022793945	2.93004492998871e-09	5.58671113962282e-08	58.7603262328143	50.7308451238307	49.7729493589243	27.8482540157816	29.2093383745305	7.57161181535195	0	0	0
"1061"	"cds-GBC37335.1"	50.0712045934389	4.85822741163788	0.818696587953543	5.93409998664066	2.95461740418862e-09	5.62825375646146e-08	4.76435077563359	0	1.80992543123361	37.9748918397022	102.773597984459	114.262505577129	68.620592380896	20.8059742364202	99.6290031154761
"1062"	"cds-GBC35705.1"	65.9543854996105	2.28581332977394	0.38538718430463	5.93121261647122	3.00705517133552e-09	5.72274878228458e-08	28.5861046538015	14.2680501910774	27.1488814685042	68.3548053114639	45.4367485826031	72.2744764192686	113.910183352287	83.223896945681	140.386322571807
"1063"	"cds-GBC29277.1"	17.6166368313815	7.74331580673317	1.30586807196414	5.92963100406196	3.03616196076842e-09	5.77270643359272e-08	0	0	0	16.8777297065343	25.963856332916	19.9615220586551	30.1930606475942	16.6447793891362	48.9087833475973
"1064"	"cds-GBC20710.1"	17.2072313203603	7.86406660792123	1.32718823674619	5.92535888292775	3.11616084973261e-09	5.91924125319039e-08	0	0	0	21.0971621331679	10.8182734720484	18.5848653649548	31.5654724952122	16.6447793891362	56.1545290287229
"1065"	"cds-GBC13586.1"	34.5046176615489	-6.43641949689502	1.08746941784072	-5.91871310705471	3.24470384795749e-09	6.15762530244778e-08	71.4652616345038	54.6941923991299	107.6905631584	21.0971621331679	33.5366477633499	17.8965370181046	0	4.16119484728405	0
"1066"	"cds-GBC15644.1"	10968.4383633731	5.08381590711285	0.859017410937695	5.91817562994842	3.25532251941187e-09	6.17198156095997e-08	562.987449987369	1560.76615701285	304.972435162863	2336.72167786967	5734.76676753283	5841.1543513706	15966.6394351869	54628.165955145	11779.7710410898
"1067"	"cds-GBC36506.1"	14.593298690383	7.84804779053264	1.32705519290031	5.91388197907622	3.3413734711448e-09	6.32919392926968e-08	0	0	0	8.43886485326715	10.8182734720484	8.25994016220213	49.4068265142451	14.5641819654942	39.8516012461904
"1068"	"cds-GBC35538.1"	20.7460735554111	7.947501760137	1.34442624883037	5.91144495062576	3.39119602213591e-09	6.41755269694653e-08	0	0	0	22.7849351038213	27.0456836801209	26.1564771803067	50.779238361863	8.3223896945681	51.6259379780194
"1069"	"cds-GBC47853.1"	37.6446051224917	7.63143001602621	1.29115804331302	5.91053129053394	3.41006065168913e-09	6.44721569983994e-08	0	0.792669455059854	0	27.0043675304549	40.0276118465789	94.9893118653245	52.1516502094809	54.0955330146926	69.7403021808332
"1070"	"cds-GBC34399.1"	18.5308546051414	7.8225017378359	1.32420158869786	5.90733450601588	3.47687316540991e-09	6.5673909856168e-08	0	0	0	16.8777297065343	15.1455828608677	28.9097905677074	21.9585895618867	60.3373252856187	23.548673463658
"1071"	"cds-GBC21728.1"	122.035324696494	-2.35360175785714	0.398531857831838	-5.90568034049174	3.51194365568455e-09	6.6274410107414e-08	153.25328328288	104.632368067901	130.31463104882	192.406118654491	176.337857594388	269.82471196527	19.2137658666509	12.4835845418521	39.8516012461904
