"Gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"COL2215_Coinoculation_1"	"COL2215_Coinoculation_2"	"COL2215_Coinoculation_3"	"COL2215_DAOM197198_1"	"COL2215_DAOM197198_2"	"COL2215_DAOM197198_3"
"885"	"cds-GBC54479.1"	25.8296980149715	2.4580768745065	0.661785939607043	3.71430809782097	0.000203760425021138	0.00435632881562142	4.73888376792611	10.0760355253922	8.76965546794824	22.3990232720553	79.5468005049631	29.447789551544
"886"	"cds-GBC30817.1"	33.4465828317021	-1.81931454470864	0.489906117741186	-3.71359833818155	0.000204333012954375	0.00435872033608762	53.7073493698293	46.3497634168041	57.6291645036599	17.4214625449319	7.57588576237744	17.9958713926102
"887"	"cds-GBC45050.1"	24.5706941920535	-1.99353263553424	0.536817730705428	-3.7136117559205	0.000204322174392298	0.00435872033608762	35.5416282594458	40.3041421015688	42.5954694157486	9.95512145424681	7.57588576237744	11.4519181589338
"888"	"cds-GBC17956.1"	15.2658712156794	-3.83303775008289	1.03276763207009	-3.71142320020225	0.000206097200802631	0.00439140218061552	49.7582795632242	18.136863945706	18.7921188598891	0	0	4.90796492525732
"889"	"cds-GBC53556.1"	6.06409302885845	-5.72017416732155	1.54209572201519	-3.70935090841606	0.00020779127314828	0.00442251819936851	15.0064652650994	15.1140532880883	6.26403961996303	0	0	0
"890"	"cds-GBC13302.1"	69.0915077762023	1.36182154004702	0.367219837256597	3.708463982286	0.000208520313311102	0.00442807278132363	30.0129305301987	42.3193492066473	43.2218733777449	111.995116360277	111.744314995067	75.255462187279
"891"	"cds-GBC21376.1"	660.930619015379	-0.934812726028228	0.252063020929118	-3.7086468399151	0.000208369810736282	0.00442807278132363	969.10173054089	937.071303861475	699.693225549871	394.47168762453	420.461659811948	544.784106703563
"892"	"cds-GBC48475.1"	12.5805774075477	-3.6521363812335	0.985662363172957	-3.70526106878715	0.000211173112405751	0.00447937943927042	15.0064652650994	35.2661243388727	20.0449267838817	0	1.89397144059436	3.27197661683822
"893"	"cds-GBC45656.1"	526.067229478917	0.86401028145044	0.233209113425419	3.70487357359108	0.000211496194201952	0.00448120883594079	390.168096892583	418.155474303776	311.949173074159	594.818506891247	702.663404460507	738.648721251227
"894"	"cds-GBC27312.1"	35.3953075105535	2.00913679964978	0.542342769012239	3.70455164970483	0.000211764957579014	0.00448188452164711	8.6879535745312	12.0912426304706	20.671330745878	59.7307287254809	77.6528290643687	33.5377603225917
"895"	"cds-GBC49071.1"	1804.46775313977	1.65015853090682	0.445528464436837	3.70382290386918	0.000212374548152216	0.00448976405093639	1014.12112633619	774.84713190266	825.600421911128	1750.85698576566	5164.86011850082	1296.52073442214
"896"	"cds-GBC12756.1"	191.422046272987	1.23247665626009	0.33365400261197	3.69387643070904	0.000220861159638011	0.0046639665195433	158.752606225525	108.821183674236	75.1684754395564	262.56632835576	306.823373376286	236.400310566561
"897"	"cds-GBC39500.1"	25.0070244898697	-2.16585078270266	0.586615323581369	-3.69211422824729	0.000222397530013051	0.00469117465482379	29.2231165688777	46.3497634168041	48.2331050737153	7.46634109068511	5.68191432178308	13.0879064673529
"898"	"cds-GBC16606.1"	236.822354558936	-1.2993303018047	0.351992573026669	-3.69135715174948	0.000223060660860784	0.00469992289994087	338.040375445396	336.5395865481	339.510947401996	139.371700359455	71.9709147425856	195.500602856083
"899"	"cds-GBC47539.1"	959.605265622367	-1.10747990298467	0.300116729832708	-3.6901638359248	0.00022410966786179	0.0047167731096918	1261.33289622967	1362.28000303303	1312.94270434425	666.993137434536	365.536488034711	788.54636465801
"900"	"cds-GBC34104.1"	1358.42604538942	0.783379125803601	0.21233737293455	3.68931344952198	0.000224860040188054	0.00472730757822018	1069.40810362866	981.405860173201	942.737962804436	1612.72967558798	2017.07958423299	1527.19508590924
"901"	"cds-GBC25583.1"	19.1408559392046	-3.12268583891433	0.847259045621535	-3.68563293015489	0.000228134967415945	0.00479083431573483	43.439767872656	28.2128994710982	30.6937941378189	8.71073127246596	3.78794288118872	0
"902"	"cds-GBC10953.1"	1948.10595826575	-1.6303123402958	0.442632062791319	-3.68322242635283	0.000230304038675227	0.00481917130621951	3472.81198792852	2971.42287643816	2389.1047110539	318.563886535898	1460.25198069825	1076.48030693977
"903"	"cds-GBC18762.1"	110.900011216263	-1.34120967102419	0.364123659269512	-3.68339061986488	0.000230152065254259	0.00481917130621951	135.848001347215	129.980858277559	212.977347078743	60.9751189072617	45.4553145742646	80.1634271125363
"904"	"cds-GBC38223.1"	522.147224794924	-1.07192030251917	0.291008247252398	-3.68347052923716	0.000230079895093332	0.00481917130621951	804.820426586118	748.649439536641	573.159625226617	327.274617808364	240.534372955484	438.444866656321
"905"	"cds-GBC40624.1"	5.96433649332774	-5.70468778093588	1.54892325109438	-3.68300222551715	0.00023050314635213	0.00481917130621951	18.9555350717044	8.06082842031376	8.76965546794824	0	0	0
"906"	"cds-GBC23081.1"	761.96562685927	-0.829443398675276	0.225265737035622	-3.68206638785956	0.000231351143221012	0.00482623481905707	1146.80987183812	894.751954654828	885.735202262773	550.020460347136	492.432574554533	602.043697498232
"907"	"cds-GBC42199.1"	20881.167069297	1.29655817376577	0.352108670833668	3.68226709866581	0.000231169025539115	0.00482623481905707	12779.1898941741	12271.6036663752	11195.0916087979	24337.7831752699	47591.7143592551	17111.6197119097
"908"	"cds-GBC50369.1"	93.5975875586754	-1.10790662722136	0.301214142121348	-3.67813615728252	0.000234944538106559	0.00489579912501565	133.478559463252	130.988461830099	118.390348817301	55.9975581801383	66.2890004208026	56.4415966404592
"909"	"cds-GBC11268.1"	161.162159785454	-1.10228560789931	0.299708927515459	-3.67785376644295	0.00023520473342285	0.00489582922012514	270.116374771788	194.46748564007	196.064440104843	123.194627996304	83.3347433861518	99.7952868135656
"910"	"cds-GBC50983.1"	11180.9550819442	0.909536018593738	0.247390101641564	3.67652550590539	0.000236432225659779	0.00491597158429525	9135.77809060022	8454.8014093566	5715.93615321627	13107.1617846977	16356.3373609729	14315.7156928214
"911"	"cds-GBC48890.1"	371.440258822618	1.012759230773	0.275597199621811	3.67478055714195	0.000238053930721103	0.00494425732510867	289.071909843493	254.923698792423	194.185228218854	572.419483619192	530.312003366421	387.729229095329
"912"	"cds-GBC14894.1"	163.88020589714	1.1076744711912	0.301666530930595	3.67185072793522	0.000240800324285717	0.00499581462259873	82.9304659387069	92.6995268336083	135.303255791201	195.369258539594	234.852458633701	242.126269646028
"913"	"cds-GBC29141.1"	1062.08364818176	1.11830207310821	0.304752918258258	3.66953688089221	0.000242990280898324	0.00503572738759823	421.760655345424	691.216037041905	895.757665654713	1599.04138358839	1524.64700967846	1240.07913778168
"914"	"cds-GBC42504.1"	11.7338547828408	-4.65720941828601	1.27063530529875	-3.66526051878513	0.000247086930519492	0.00511502386472571	36.3314422207669	17.1292603931667	13.1544832019224	0	3.78794288118872	0
"915"	"cds-GBC43621.1"	219.175268994024	0.977676819332123	0.26685199715724	3.6637418109936	0.000248557339475051	0.00513422862468062	174.548885451945	129.980858277559	137.808871639187	242.656085447266	325.76308778223	304.293825365954
"916"	"cds-GBC49570.1"	14.659414034636	-4.27196128971585	1.16597574226111	-3.66385091462666	0.000248451432593618	0.00513422862468062	45.8092097566191	25.1900888134805	11.2752713159335	0	5.68191432178308	0
"917"	"cds-GBC13591.1"	57.0743460604981	-5.65391267379975	1.54371018837548	-3.66254800698674	0.000249718934642456	0.00515259755983632	142.166513037783	121.920029857246	70.7836477055823	0	7.57588576237744	0
"918"	"cds-GBC24232.1"	619.392684109615	3.28973829557005	0.898791610191703	3.66017913192179	0.00025203898854534	0.00519480359724007	83.720279900028	160.208964853736	100.851037881405	1050.26531342304	2130.71787066865	190.592637930826
"919"	"cds-GBC39295.1"	25.0774056616976	-7.77377610267884	2.12421578471558	-3.65959812492387	0.00025261110039626	0.00520092995712473	48.9684656019031	97.7375445963044	3.75842377197782	0	0	0
"920"	"cds-GBC42404.1"	49.6928833423289	2.3816822983615	0.650994633562999	3.65852831278527	0.000253667721056428	0.00521700755446595	18.9555350717044	10.0760355253922	18.1657148978928	53.5087778165766	170.457429653492	26.9938070889153
"921"	"cds-GBC16182.1"	36.8327765709379	1.62487012873761	0.444456577545896	3.65585798664397	0.000256323232714891	0.0052604477224121	15.7962792264204	21.1596746033236	16.9129069739002	48.5312170894532	71.9709147425856	46.6256667899446
"922"	"cds-GBC17606.1"	224.764276745229	-1.02946021216798	0.281592940348658	-3.65584524559936	0.000256335965332908	0.0052604477224121	377.531073511447	236.786834846717	290.651438366285	133.149749450551	153.411686688143	157.054877608234
"923"	"cds-GBC23447.1"	12.631289645902	-3.29963005493891	0.902811819495085	-3.65483701441158	0.000257345412233686	0.00527544154374168	20.5351629943465	29.2205030236374	19.4185228218854	4.97756072712341	0	1.63598830841911
"924"	"cds-GBC29336.1"	325.681259520677	0.999473964755905	0.273704250839391	3.65165671227515	0.000260554026049726	0.00532099837061178	248.0015838548	249.885681029727	154.721778613087	403.182418896996	439.401374217891	458.89472051156
"925"	"cds-GBC32122.1"	64.9310397926458	-1.55501635893691	0.42585156006102	-3.65154552613143	0.000260666877723275	0.00532099837061178	129.529489656647	74.5626628879023	88.3229586414787	37.3317054534255	18.9397144059436	40.8997077104777
"926"	"cds-GBC46777.1"	61.3301791960906	2.15874785148109	0.591159692974979	3.65171691699295	0.000260492938605469	0.00532099837061178	26.0638607235936	23.1748817084021	17.5393109358965	64.7082894526043	198.867001262408	37.6277310936395
"927"	"cds-GBC50845.1"	1137.18615191599	1.09390246836269	0.299574539933507	3.65152014789204	0.000260692642543054	0.00532099837061178	758.221402868178	585.417664025287	830.611653607098	1342.69700614154	2166.70332803995	1139.46585681391
"928"	"cds-GBC30462.1"	3119.99286936407	1.10086078388142	0.301712761697695	3.64870474051888	0.000263565808477904	0.00537384554117502	1968.21639161198	2057.52645428509	1924.93937521464	4004.44760497078	6047.45080981779	2717.37658028414
"929"	"cds-GBC24132.1"	99.48751395503	-2.30225256541368	0.631041876776889	-3.64833563371844	0.000263944681173292	0.00537577751612471	246.421955932158	136.026479592795	112.126309197338	4.97756072712341	66.2890004208026	31.0837778599631
"930"	"cds-GBC20330.1"	63.7984074245099	-1.46143170846216	0.400635636008938	-3.64778261619632	0.000264513286223025	0.0053815654716407	79.7712100934229	80.6082842031376	120.895964665287	24.887803635617	34.0914859306985	42.5356960188968
"931"	"cds-GBC30915.1"	15.7933304293113	2.7911399729919	0.765886908436242	3.6443239102895	0.000268095612396677	0.00544858977675351	3.15925584528407	2.01520710507844	6.26403961996303	32.3541447263021	37.8794288118872	13.0879064673529
"932"	"cds-GBC47121.1"	584.28677640285	-1.88954327335959	0.518550511894141	-3.64389433626733	0.00026854370165107	0.00545184053534323	365.683864091632	1768.34423470633	628.283173882292	335.98534908083	132.578000841605	274.84603581441
"933"	"cds-GBC22402.1"	5.6465951731125	-5.62676179856286	1.5447262204431	-3.64256249689919	0.000269937411511441	0.00547426126817574	15.7962792264204	8.06082842031376	10.0224633919408	0	0	0
"934"	"cds-GBC33382.1"	271.377548174818	-1.14326922679931	0.314185282207522	-3.63883762716858	0.000273871402461881	0.00554809508135037	424.130097229387	287.167012473678	406.536171335601	129.416578905209	232.958487193106	148.056941911929
"935"	"cds-GBC36975.1"	934.560629385639	0.775841942583664	0.213327225915462	3.6368632238771	0.000275978379582553	0.00558479884500693	674.50112296815	762.75588927219	629.535981806285	1100.04092069427	1348.50766570318	1092.02219586975
"936"	"cds-GBC48244.1"	1323.96225792625	0.881905904044048	0.242522136893326	3.6363934251163	0.000276481956108197	0.00558901184991795	903.547171751245	858.478226763416	1029.80811352192	1707.30332940333	2102.30829905974	1342.32840705788
"937"	"cds-GBC52898.1"	44.4520957741468	-1.48385729805346	0.408245168869912	-3.63472102354822	0.000278281598263539	0.00561938753547965	68.7138146349286	63.4790238099709	65.1460120476155	19.9102429084936	20.8336858465379	28.6297953973344
"938"	"cds-GBC22920.1"	10.4582854050551	-4.78115010180683	1.31643472723874	-3.63189302354202	0.000281349757481917	0.00567121181867125	33.9620003368038	17.1292603931667	10.0224633919408	0	0	1.63598830841911
"939"	"cds-GBC24319.1"	51.1796867383356	-1.64263404962493	0.452318194189875	-3.63158959936815	0.000281680825297975	0.00567121181867125	56.0767912537923	64.4866273625101	110.873501273346	24.887803635617	30.3035430495097	20.4498538552389
"940"	"cds-GBC42320.1"	5.60572777787027	-5.61415350609801	1.54598015421923	-3.63145250653838	0.000281830527745797	0.00567121181867125	15.7962792264204	9.06843197285298	8.76965546794824	0	0	0
"941"	"cds-GBC48598.1"	9224.24062176395	0.816409878164324	0.224828607498264	3.63125443531749	0.000282046948965152	0.00567121181867125	7473.21970201948	7435.10661418691	5137.76529629368	11898.8589181885	12047.5523336207	11352.9408662744
"942"	"cds-GBC16429.1"	844.18692743586	1.2194329658753	0.335866287297332	3.63070963652799	0.000282643023273264	0.00567716416491871	371.212561820879	527.984261530551	620.766326338336	1168.48238069222	1636.39132467353	740.284709559647
"943"	"cds-GBC18329.1"	17.5758114805997	-2.38030487813441	0.655729577223793	-3.63000993216147	0.000283410314177747	0.00568653929433419	33.9620003368038	30.2281065761766	23.8033505558595	4.97756072712341	7.57588576237744	4.90796492525732
"944"	"cds-GBC30852.1"	32.9612134674395	-1.8129413462723	0.499498323510244	-3.62952438665215	0.000283943906577165	0.00569121044104507	56.0767912537923	48.3649705218826	50.7387209217006	9.95512145424681	11.3638286435662	21.2678480094484
"945"	"cds-GBC52867.1"	5.61471604842303	-5.60887281393817	1.54551175409529	-3.62913630328323	0.000284371069208847	0.00569374074127047	11.0573954584943	15.1140532880883	7.51684754395564	0	0	0
"946"	"cds-GBC31716.1"	39.1056717112738	-1.52624193074867	0.420603123741462	-3.62869851553178	0.000284853664042826	0.0056973743946663	60.8156750217184	60.4562131523532	53.2443367696858	19.9102429084936	18.9397144059436	21.2678480094484
"947"	"cds-GBC52266.1"	1183.54231156779	1.14757298097082	0.316327676058078	3.6277982226257	0.000285848513458681	0.00571123518812217	527.59572616244	826.234913082161	853.162196238965	1297.89895959743	2297.38735744096	1298.97471688477
"948"	"cds-GBC38761.1"	8.25504435716601	-5.16008939159273	1.4226326220266	-3.62714119703086	0.000286576599239492	0.00571974244115024	19.7453490330255	19.1444674982452	9.39605942994455	1.24439018178085	0	0
"949"	"cds-GBC35177.1"	234.779797303072	-1.05891475422338	0.292031949500161	-3.62602364582302	0.00028781901092579	0.00573848630740451	285.122840036888	324.448343917629	345.148583059963	171.725845085757	102.274457792095	179.958713926102
"950"	"cds-GBC22604.1"	28.2210039941942	-1.93494038777341	0.534021296679073	-3.62333936831033	0.00029082384144155	0.00579229253043745	36.3314422207669	48.3649705218826	50.7387209217006	9.95512145424681	7.57588576237744	16.3598830841911
"951"	"cds-GBC49939.1"	12.9417456582943	-3.55987673877165	0.982712376983121	-3.62250117343622	0.000291768137045463	0.00580498940172156	27.6434886462356	23.1748817084021	21.9241386698706	0	0	4.90796492525732
"952"	"cds-GBC15031.1"	56.6539826928703	-1.47080875518792	0.406411382169707	-3.61901467261009	0.000295726872703003	0.00587321750027641	88.4591636679541	70.5322486777454	91.4549784514603	19.9102429084936	30.3035430495097	39.2637194020586
"953"	"cds-GBC27747.1"	2158.07351927769	1.08376893938804	0.299494274229186	3.61866330225296	0.000296128613459315	0.00587321750027641	1638.07415577979	1405.60695579221	1105.60299292348	2458.91499919896	4119.38788329273	2220.85412867894
"954"	"cds-GBC52756.1"	941.067618324008	1.15341996116304	0.318728088284976	3.618821194484	0.000295948023520958	0.00587321750027641	356.9959105171	590.455681787983	802.423475317264	1205.81408614564	1539.79878120321	1150.91777497284
"955"	"cds-GBC41188.1"	66.1363869618763	-1.35850858843769	0.375518015849724	-3.61769217746757	0.000297241613396829	0.00588911891840985	90.0387915905961	102.775562359	94.5869982614418	31.1097545445213	28.4095716089154	49.8976434067828
"956"	"cds-GBC20258.1"	5.47858625292648	-5.57699199811174	1.54181898231278	-3.61715095098004	0.00029786360868941	0.00589526918411331	12.6370233811363	12.0912426304706	8.14325150595194	0	0	0
"957"	"cds-GBC31876.1"	6.26837042342539	-5.76870754528273	1.59515097870618	-3.61640222291793	0.000298726081494626	0.00590616111594547	19.7453490330255	14.1064497355491	3.75842377197782	0	0	0
"958"	"cds-GBC27457.1"	910.430566086171	1.18407977840286	0.327612798205275	3.61426594104222	0.000301199776128255	0.00594885278092141	409.123631964288	494.733344296757	763.586429673494	975.601902516188	1734.87783958443	1084.66024848187
"959"	"cds-GBC32127.1"	17.4848322465962	-2.58780199071893	0.71649745238556	-3.61173927709429	0.000304150271388407	0.00600086265374353	23.6944188396306	22.1672781558628	43.2218733777449	4.97756072712341	7.57588576237744	3.27197661683822
"960"	"cds-GBC17954.1"	10.4537162750159	-4.78085183999487	1.32383959494154	-3.61135280910372	0.000304603946185983	0.00600255851861193	33.1721863754828	19.1444674982452	8.76965546794824	0	0	1.63598830841911
"961"	"cds-GBC29651.1"	19.44113616948	-2.56099158702788	0.709194782824814	-3.61112581345723	0.000304870711716403	0.00600255851861193	41.070325988693	28.2128994710982	29.4409862138262	8.71073127246596	7.57588576237744	1.63598830841911
"962"	"cds-GBC38386.1"	101.725851542291	-1.7525139056042	0.485433143745225	-3.61020653036412	0.000305953292806772	0.00601761148980971	133.478559463252	138.041686697873	197.943651990832	14.9326821813702	71.9709147425856	53.9876141778306
"963"	"cds-GBC28992.1"	210.059198131653	1.19634685180668	0.33150030870904	3.60888608660911	0.000307514595264629	0.0060385311308931	85.29990782267	125.950444067403	171.008281624991	228.967793447677	327.657059222824	321.471702604355
"964"	"cds-GBC53008.1"	5.90983670273073	-5.68736811975188	1.57598630217035	-3.60876748225514	0.000307655198466304	0.0060385311308931	19.7453490330255	10.0760355253922	5.63763565796673	0	0	0
"965"	"cds-GBC17952.1"	12.6360385562889	-3.31280469264444	0.918057072439689	-3.60849536711354	0.00030797801329571	0.00603860309799805	25.2740467622726	15.1140532880883	28.8145822518299	4.97756072712341	0	1.63598830841911
"966"	"cds-GBC31543.1"	14.9090529597216	-4.28412635957312	1.18786882112136	-3.60656520602071	0.000310276915885701	0.00606482388995181	48.1786516405821	26.1976923660197	9.39605942994455	0	5.68191432178308	0
"967"	"cds-GBC39341.1"	9.32352491445347	-4.60429140960534	1.27661803397615	-3.60663196591766	0.000310197134532854	0.00606482388995181	22.9046048783095	15.1140532880883	16.2865030119039	0	0	1.63598830841911
"968"	"cds-GBC50616.1"	10.984908216762	-4.56141119246558	1.26468273193087	-3.60676324369621	0.000310040307161654	0.00606482388995181	31.5925584528407	16.1216568406275	14.407291125915	0	3.78794288118872	0
"969"	"cds-GBC15548.1"	430.161271772411	0.785883688688852	0.218016552851585	3.60469734251712	0.000312516908333042	0.00610230384166098	285.122840036888	310.34189418208	352.039026641922	578.641434528096	507.584346079288	547.238089166192
"970"	"cds-GBC39694.1"	667.706953734229	-1.21016789591797	0.335805155361803	-3.60377997953637	0.000313622570204083	0.00611758005240356	926.451776629555	834.295741502474	1034.81934521789	217.768281811649	545.463774891175	447.442802352626
"971"	"cds-GBC15100.1"	37.3017796121577	-1.94760017533324	0.540488530225383	-3.60340704088779	0.000314073104781477	0.00612005892437726	57.6564191764343	51.3877811795002	70.157243743586	23.6434134538362	3.78794288118872	17.1778772384006
"972"	"cds-GBC34199.1"	11.8357488351796	-3.10874216621862	0.863155998720587	-3.60159944532223	0.000316265398364739	0.00615643786261238	20.5351629943465	18.136863945706	24.4297545178558	2.4887803635617	3.78794288118872	1.63598830841911
"973"	"cds-GBC43923.1"	206.990469610228	-1.57567999710923	0.437683616506293	-3.60004335937162	0.000318164121089936	0.00618697775865515	246.421955932158	251.900888134805	432.218733777449	44.7980465441107	113.638286435662	152.964906837187
"974"	"cds-GBC50208.1"	139.846496841636	1.65302737231657	0.459202513114087	3.59977858375937	0.000318488258386455	0.00618697775865515	50.5480935245452	53.4029882845787	97.092614109427	243.900475629047	299.247487613909	94.8873218883083
"975"	"cds-GBC33383.1"	230.949893525828	-2.07868480658555	0.577583522985255	-3.59893370198966	0.000319524627514296	0.00620050942252067	356.9959105171	337.547190100639	429.086713967468	60.9751189072617	17.0457429653492	184.04868469715
"976"	"cds-GBC45086.1"	280.790464849033	1.1593560131062	0.322161739173045	3.59867691328632	0.000319840240810749	0.00620050942252067	114.523024391548	179.353432351981	226.131830280665	313.586325808775	471.598888707995	379.549287553233
"977"	"cds-GBC24563.1"	377.010703275019	-0.860227414132196	0.239375796821635	-3.59362736564872	0.000326106127824957	0.00630965799010308	471.518934908648	450.398787985032	533.69617562085	257.588767628636	318.187202019852	230.674351487094
"978"	"cds-GBC31772.1"	25.8137219946201	-2.52715084573953	0.703288163943802	-3.59333623868788	0.000326470861598801	0.00630965799010308	30.8027444915197	36.2737278914119	66.3988199716081	9.95512145424681	0	11.4519181589338
"979"	"cds-GBC38799.1"	52.6891488834333	-1.83690047624341	0.511176477878804	-3.59347613932839	0.000326295541686311	0.00630965799010308	78.9813961321018	86.653905518373	83.9381309075046	24.887803635617	5.68191432178308	35.9917427852204
"980"	"cds-GBC44885.1"	61.3258552038599	-1.75901637094237	0.489646787472271	-3.59241889449133	0.000327622640033919	0.00632545711436917	111.363768546264	92.6995268336083	82.685322983512	22.3990232720553	11.3638286435662	47.4436609441541
"981"	"cds-GBC22231.1"	324.707556770441	-0.830041639223636	0.231159646087348	-3.59077223586849	0.000329699659831013	0.00634613149914812	458.881911527512	407.071835225845	382.732820779741	235.189744356581	208.33685846538	256.03217026759
"982"	"cds-GBC35045.1"	1227.41053509068	0.878986580095147	0.244779471294959	3.59093258697322	0.000329496860041377	0.00634613149914812	830.09447334839	896.767161759906	865.063871516895	1551.75455668072	1996.24589838645	1224.5372488517
"983"	"cds-GBC41495.1"	165.327047158786	-1.53622888945437	0.427818549093579	-3.59084217528479	0.000329611191458019	0.00634613149914812	226.676606899132	236.786834846717	277.496955164362	87.1073127246596	32.1975144901041	131.697058827738
"984"	"cds-GBC47391.1"	7.9003283153335	-5.07727493052486	1.41458452409181	-3.58923404296719	0.00033165099163235	0.00637720367141839	14.2166513037783	18.136863945706	13.1544832019224	0	1.89397144059436	0
"985"	"cds-GBC20956.1"	760.009731289818	0.7977806255846	0.222371487541196	3.58760304392354	0.000333731857643471	0.0064107009933727	542.60219142754	580.379646262591	540.58661920281	934.537026517419	1143.95875011899	817.994154209554
"986"	"cds-GBC40912.1"	22.2288693454211	-3.70194730787383	1.03197530365142	-3.58724408886074	0.000334191457978589	0.00641301884017533	63.1851169056815	36.2737278914119	22.5505426318669	0	11.3638286435662	0
"987"	"cds-GBC44520.1"	931.476714378925	1.1033235027795	0.307674181324724	3.58601263852894	0.000335772692322941	0.00643683395282915	479.417074521858	481.634498113747	813.698746633198	981.823853425092	1215.92966486158	1616.35644871808
"988"	"cds-GBC25367.1"	4199.99540968865	1.04164544599857	0.290565025721159	3.58489616364973	0.000337212341135102	0.00645135966290927	3163.20491509068	3364.38826192846	1712.58843209789	4983.78267803231	6081.54229574849	5894.46587523405
"989"	"cds-GBC26526.1"	780.863164479434	-0.677301907501558	0.188927023708887	-3.58499220601281	0.000337088271757867	0.00645135966290927	949.356381507864	978.383049515583	955.266042044362	577.397044346315	602.282918109006	622.493551353471
"990"	"cds-GBC16474.1"	9.53825345404997	-4.4853418498821	1.25148998476848	-3.58400139391596	0.000338370276918902	0.00645393549353079	21.3249769556675	17.1292603931667	16.2865030119039	2.4887803635617	0	0
"991"	"cds-GBC46160.1"	5.49675798749835	-5.58199979895563	1.55740505549377	-3.58416699577611	0.00033815568875881	0.00645393549353079	15.0064652650994	11.0836390779314	6.89044358195933	0	0	0
"992"	"cds-GBC52006.1"	290.706527776572	1.48449937451677	0.414143444636764	3.58450530544746	0.000337717700183612	0.00645393549353079	116.892466275511	171.292603931667	169.755473700998	384.516566170283	693.193547257535	208.588509323436
"993"	"cds-GBC13178.1"	693.14867777026	0.753320076593773	0.210495753178263	3.57878990535171	0.000345188817363437	0.00657735912722416	493.633725825637	522.946243767855	530.564155810869	917.115563972488	946.98572029718	747.646656947533
"994"	"cds-GBC29071.1"	29.2091545587587	-2.26098989009321	0.631923522753799	-3.57794861036388	0.000346301515789403	0.00659192251534336	39.4906980660509	69.5246451252062	37.5842377197782	4.97756072712341	5.68191432178308	17.9958713926102
"995"	"cds-GBC44441.1"	4021.67675148951	1.25474374815783	0.350799057562724	3.57681618894738	0.000347804556695354	0.00661387941430432	1506.17522423918	2387.01281596541	3230.99163597693	4412.6075845949	8163.01690896169	4430.25633919895
"996"	"cds-GBC25461.1"	69.460962003839	-1.43286490879611	0.400778961921505	-3.57519991051014	0.000349960384256831	0.00664819320333684	116.892466275511	119.904822752167	67.0252239336044	44.7980465441107	37.8794288118872	30.2657837057535
"997"	"cds-GBC40630.1"	81.0173868265318	-1.17781607114254	0.329501796936962	-3.57453610903333	0.000350849392602373	0.00665839654707071	113.733210430227	112.851597884393	109.620693349353	38.5760956352064	60.6070860990195	50.7156375609924
"998"	"cds-GBC22928.1"	15.8822435360465	-2.68957505891012	0.752518872828271	-3.5740964858484	0.000351439328265969	0.00666290934881804	26.8536746849146	31.2357101287158	25.6825624418484	4.97756072712341	0	6.54395323367643
"999"	"cds-GBC29935.1"	302.803747551922	1.38627272702646	0.387932129390611	3.57349294373764	0.000352250739981181	0.00667160785904297	116.10265231419	201.520710507844	184.162764826913	500.244853075902	589.025118024846	225.766386561837
"1000"	"cds-GBC19149.1"	2081.48227957807	-1.78664979020964	0.500302329469188	-3.57114025854177	0.000355430484971575	0.00672014264793229	2250.17997580358	2943.20997696706	4491.31640751349	321.05266689946	706.451347341696	1776.68330294315
"1001"	"cds-GBC51562.1"	2423.61412480066	0.77612984858725	0.217338079114459	3.57107163065755	0.000355523639901708	0.00672014264793229	1781.82029674022	1835.85367272646	1741.40301434972	3142.08520899665	3564.45425119858	2476.06830479232
"1002"	"cds-GBC31111.1"	6.01865650357702	-5.70617726393089	1.59901832217244	-3.56855026912914	0.00035896198738334	0.00677836303720577	14.2166513037783	18.136863945706	3.75842377197782	0	0	0
"1003"	"cds-GBC42362.1"	1952.57183973007	0.848466974846415	0.237922052664855	3.56615524010124	0.000362256832765943	0.00683027874122022	1295.29489656647	1308.87701474845	1576.6587723447	2618.19694246691	2956.48941876779	1959.91399348609
"1004"	"cds-GBC49010.1"	207.16995976659	-1.05309926655017	0.295323818193016	-3.56591375864542	0.000362590603927164	0.00683027874122022	286.70246795953	264.999734317815	286.266610632311	90.8404832700022	162.881543891115	151.328918528768
"1005"	"cds-GBC50278.1"	106.592900035491	-1.38770610580829	0.389174697337157	-3.56576651900385	0.000362794256906417	0.00683027874122022	149.274838689672	142.07210090803	171.634685586987	29.8653643627404	68.1829718613969	78.5274388041172
"1006"	"cds-GBC21632.1"	38.2964940984226	-1.89497143677541	0.53177864097129	-3.56345909891052	0.000365999744910372	0.00688377850243454	66.3443727509655	60.4562131523532	56.3763565796673	19.9102429084936	3.78794288118872	22.9038363178675
"1007"	"cds-GBC47039.1"	14.7774456120379	-2.89659207846158	0.813249629980185	-3.56175025684569	0.000368390729610715	0.00692186791952765	34.7518142981248	22.1672781558628	20.0449267838817	2.4887803635617	7.57588576237744	1.63598830841911
"1008"	"cds-GBC53924.1"	2701.83264828398	1.18489847487151	0.332754526572726	3.56087860644788	0.000369615945666176	0.00693799931344217	1039.39517309846	1570.85393840864	2340.24520201819	3672.19542643529	4742.50448724828	2845.80166249504
"1009"	"cds-GBC37431.1"	178.472937337955	-0.878926009997633	0.246900153541159	-3.55984391824654	0.000371075277108396	0.0069584889179068	239.313630280269	240.817249056874	213.603751040739	120.705847632743	128.790057960416	127.60708805669
